Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
anthonyzenkus,"January 24, 2024 09:09 PM","Right now at @Columbia: An UNAUTHORIZED pro-Hamas protest  By refusing to hold the organizers accountable, Columbia is sending a big fuck you to every Jewish and Israeli student, faculty, or staff.   The President of Columbia needs to be held accountable.   (thread w/ videos)",6860,1641,1021,1057115
anthonyzenkus,"February 25, 2024 12:47 AM",BREAKING:     Tel Aviv in Chaos  Protests against Netanyahu.    Protesters are demanding an agreement with Hamas to exchange the hostages.,2945,994,134,130476
anthonyzenkus,"March 09, 2024 05:15 PM","Holocaust survivor Marione Ingram has been protesting against Israel’s war on Gaza almost everyday in front of the White House in Washington, DC.  Born in Nazi Germany to a Jewish family, 88-year-old Ingram tells TRT World that Palestinians in Gaza are now facing a Holocaust",1334,1025,40,159881
anthonyzenkus,"March 27, 2024 12:21 AM",Israel trapped 1.7 million people in Rafah and is now bombing them.  Biden and the war parties want to send another $14B of our money to support this genocide.  We need to vote these thugs out and hold them accountable for war crimes.,6813,3607,435,221702
anthonyzenkus,"March 31, 2024 01:00 AM","When Biden supporters say ""If you dont vote for Biden then we will lose our democracy and Muslims will be banned"" it sounds more like a threat than a warning.",2582,674,123,45513
anthonyzenkus,"April 22, 2024 12:29 AM","My response to the official statement released by the White House Deputy Press Secretary on Columbia student protests against the genocide in Gaza.  “While every government has the right to support its allies, giving material support to a nation that the ICJ has said is plausibly committing a genocide and who the UN has determined is starving 2 million people and who is also illegally occupying territory, stealing homes and violently kidnapping adults and children who are predominantly Arab and Muslim is blatantly Islamophobic and racist and is unconscionable, and dangerous – those governments have absolutely no moral standing in the world, especially in the United States of America.   And echoing the rhetoric of the far-right Israeli regime which is perpetrating this genocide in Gaza and who is actively blocking necessary aid from getting through, especially in the wake of their intentional killing of tens of thousands of innocent people, including burying at least 15,000 children under rubble while bombing adults and children in refugee camps, schools, universities, churches, mosques and hospitals as well as the illegal targeted killing of journalists and aid workers, including an American citizen, is despicable.   Additionally, singling out and verbally condemning the peaceful protesters who have courageously demanded an end to the US role in supporting this genocide and the apartheid regime perpetrating it is cowardly and dangerous. For these attacks to eminate from the White House is contemptible.    Furthermore, the weaponization of anti-semitism to demean a popular movement for justice results in both the chilling of free speech and the weakening of the suffering of those who are victims of actual antisemitism. We condemn these actions and statements in the strongest terms.”",2847,1255,203,81460
anthonyzenkus,"May 10, 2024 02:12 AM","One of my students at Columbia just told me she was violently arrested by the NYPD for protesting (off campus) and had to go to the hospital. They slammed her head into a truck, she received multiple bruises and a concussion. The demonization of student protesters by President Biden and members of both parties as well as the lockstep media is giving permission to cops to wage a nationwide war on students, faculty and any protesters who dare to speak up for the people of Palestine.",3866,1593,260,79911
anthonyzenkus,"July 02, 2024 05:28 PM","Joe is committing genocide right now, US Presidents have always had immunity.",1803,386,69,27885
anthonyzenkus,"June 11, 2024 04:17 AM","Voting for Biden is letting the Democratic Party know you are okay with them not raising the min wage to a living wage. Its letting them know you are okay with record military budgets while homelessness spiked 12% in one year and that you are OK with sending billions of dollars in US bombs and bullets to Israel to blow the heads and limbs off little children and babies while leveling 70% of Gaza. Sometimes in a democracy, the strongest word you can say is NO.",1815,623,146,38686
anthonyzenkus,"July 30, 2024 09:52 AM","Always remember that police were sent to beat the living hell put of student protesters standing up against a genocide - in blue states and blue cities - while the Biden-Harris administration and members of their party declared the protesters unpatriotic antisemites and compared them to the KKK - and then had their political opponent, Green Party candidate Jill Stein - violently arrested and locked up in isolation for hours for protesting the genocide they continue to fund. The fascism that Democrats warn Trump would bring is already here.",1678,716,43,29086
anthonyzenkus,"August 06, 2024 07:13 PM","We need Medicare for All ""So you support Trump?""  We must stop arming a genocide ""So you support Trump?""  We need guaranteed housing ""So you support Trump?""  This is how Democrats avoid talking about policies that the people want and need. When they respond this way, theyre making it clear that above all else, their one goal is to make sure that actual progressive and popular policies are never discussed and that nothing ever fundamentally changes.  Vote Jill Stein.",1746,635,83,26269
anthonyzenkus,"August 06, 2024 07:13 PM","We need Medicare for All ""So you support Trump?""  We must stop arming a genocide ""So you support Trump?""  We need guaranteed housing ""So you support Trump?""  This is how Democrats avoid talking about policies that the people want and need. When they respond this way, theyre",1746,635,83,26269
anthonyzenkus,"August 02, 2024 05:50 PM","Since Kamala Harris has no policy platform, we can safely assume that her policies are simply a continuation of the Biden-Harris administration: the genocide, the record military budgets, the proxy war in Europe, the shitty economy with no cash relief, the record homelessness -",1093,384,79,18133
anthonyzenkus,"July 22, 2024 12:15 AM","In 2017, as her first foreign policy vote for a resolution she co-sponsored, Kamala Harris joined Trump in criticizing Obama for daring to symbolically reprimand Israel at the UN for its illegal settlements. Instead, she demanded that the UN never dare interfere with her precious",2680,580,96,60693
anthonyzenkus,"August 29, 2024 10:04 PM","Liberals on twitter are blaming Trump for weakening food safety inspections, leading to the Boars Head lysteria outbreak which has claimed 8 lives so far. They are correct, however, not one of them has even questioned why Biden didnt fix this problem when he could have.  1. Trump weakened safety inspections by ordering the USDA to change the way food inspections were done. Food processors were allowed to inspect themselves and report back to the USDA, a disaster in the making.   2. Trump was able to do this as the executive branch has broad powers over how regulatory agencies enforce the law  3. Biden had the same power to order the USDA to resume proper inspections on Day 1. He did not  4. He wouldnt have needed Congress to do that, as I pointed out, Trump weakened the regulations using executive power and Biden could have fixed them the same way. Even if Congress was  a question, which it wasnt, Dems held the majority in both houses at the time. Again, it didnt matter because changing USDA practices is something presidents can do.  5. Some liberals on Twitter/X have used the SCOTUS Chevron decision as an excuse for Biden not acting on food inspections. Chevron wouldnt pertain to having the agency resume proper inspections. and even if it did, Chevron didnt happen until this summer- Biden has been president for 3.5 years.   This represents the bigger problem with Democrats in a nutshell. Republicans do something awful, Democrats have the power to change or fix it and decide not to.   Ive heard all sorts of excuses on this. ""Biden was handling the pandemic"", or ""he was cleaning up Trumps mess"". Handling the pandemic doesnt preclude a president from ordering USDA to resume proper inspections. And if cleaning up ""Trumps mess"" doesnt include making sure our food doesnt poison us, what does??  The lockstep liberals are never willing to hold Democrats accountable. Dems dont use their power when they have it, and their supporters make tons of excuses as to why they cant do a certain thing.  Fixing the problems that Republicans create is the mantra Dems use to get elected. But then they never fix them and liberal supporters throw their hands up saying ""but what could we do?""  Some liberals on this platform suggested that if Biden ordered USDA to fix the problem,  Republicans would have obstructed.  Again, Congress isnt needed for a president to change the way inspections are done. Again,  Democrats had a majority. But this is the real problem: are liberals saying that a threat of republican blow back means Democrats shouldnt act? This is ridiculous on its face. Trump didnt worry about Democrats pushback when he deregulated, but Democrats cant do the right thing because ""maybe Republicans would pushback""? smdh  Maybe the Democrats in the Congress were okay with the changes. Maybe Biden-Harris didnt want to fix it in the first place.   All we know is that Biden-Harris didnt act when they could have, and now people are sick and some have died. Blame Trump, but dont you dare ask why Dems didnt fix it.  This is the same thing that happened with the Norfolk Southern train derailment in East Palestine, Ohio. Trump deregulation contributed to that disaster - But Biden had been in office for 2 years when it happened and hadnt fixed those regulatory issues. He hadnt even tried.   They still havent. They are leaving it up to Congress. Every chance they get, Democrats, especially Biden-Harris, abdicate their responsibility and just blame the Republicans for being terrible and obstructing.  They do the same thing on abortion. Yes, the overturning of Roe V Wade is a disaster, but why wont Biden-Harris open up abortion clinics on federal lands? Its within their power to do so, but they wont do it. Better to just blame Republicans and not even try to fix the problem   When it comes down to it, Dems dont even try.   This is why the two party system is a farce.   This is why Im voting for Jill Stein.",1680,592,95,31445
anthonyzenkus,"September 02, 2024 03:18 PM","""Youre going to get a genocide whether you like it or not"" doesnt seem like the best voter outreach strategy, but then again, voter outreach has never been Democrats strong point.",1486,401,32,17594
anthonyzenkus,"August 19, 2024 05:39 AM",Anti-genocide protesters have taken the stage and disrupted the DNC delegate welcome party in Chicago tonight. This is a beautiful thing.,1754,334,49,46015
anthonyzenkus,"August 19, 2024 01:54 AM","Pro-Palestine protesters have disrupted the #DNC24 delegate welcome party at Navy Pier tonight. Video taken by a source there.  ""You are funding a genocide. And Harris-Biden administration keeps sending money to Israel. Free Palestine.""",4387,1061,107,83994
anthonyzenkus,"September 04, 2024 07:04 PM","Jill Steins Twitter/X account has gained over 3,000 followers since AOCs Instagram video made the rounds. We Greens and anti-genocide leftists are not going away. Mess with us and our numbers just multiply.",1610,341,75,27963
anthonyzenkus,"August 21, 2024 05:59 PM","DNC security is confiscating Palestinian flags from delegates trying to enter the convention center, according to @ryangrim from @dropsitenews as per Breaking Points convention analysis last night.",1030,145,29,30906
anthonyzenkus,"August 19, 2024 11:16 PM","""Press you gotta leave the area or you are subject to arrest! You guys are going to lose your media passes if you dont go inside DNC building"" Chicago cops yell as our @JonFarina & other press cover standoff bw police and pro-Palestinian protesters outside #DNCConvention2024",1680,592,95,31446
anthonyzenkus,"September 29, 2024 02:25 PM","This is Lebanon today. Over 1,000 killed in the past 2 weeks by Israel, including 87 children. More than 100,000 seeking refuge in shelters.   Kamala Harris didnt even mention the innocent lives lost in her official statement of support for these attacks.",8918,3130,290,176587
anthonyzenkus,"September 21, 2024 04:22 PM","Israel wants a full blown war with Lebanon and they want the United States to pay for it. They dont care if Americans are unhoused, cant pay their rent, cant afford their prescriptions, cant afford groceries, cant afford to take a sick day - and neither do the politicians-",11652,3269,168,189850
anthonyzenkus,"September 16, 2024 10:01 AM","If you are voting for Democrats or Republicane, who have both vowed to keep the genocide of Palestinians going, you are on the wrong side of history.",3705,1155,95,48539
anthonyzenkus,"September 08, 2024 03:57 AM","Israel is killing Americans with bombs and bullets sent by Kamala Harris and Joe Biden and Biden and Harris cant even keep us safe from them. This administration, including the current Dem candidate, are failures at what is the most basic job of government: Keeping us alive.",1458,488,75,14086
briebriejoy,"November 03, 2023 05:55 PM",Unhinged ramblings from a genocide denier. …,1807,317,147,85374
briebriejoy,"October 20, 2023 05:16 PM","I understand the frustration & disappointment of many Muslim & Arab communities with the Biden Administrations support for Israels response but voting 3rd party, sitting out, or voting Trump aint it. A GOP Administration will be worse on everything, especially this issue.",1224,239,174,102337
briebriejoy,"October 14, 2023 05:24 PM",I was in high school in NY and our apartment building put an enormous American flag (I’m talking 8’x12’ at least)  in the lobby window facing the street & it honestly felt so lonely to not want to kill Muslims.,2206,377,427,347050
briebriejoy,"October 13, 2023 03:52 PM","Honest question @briebriejoy: In your view, is there ANY moral distinction between Hamas & the Israel government. Any? Thanks x.com/briebriejoy/st…",2588,836,301,262339
briebriejoy,"October 15, 2023 06:53 PM","We are shocked and disturbed to learn that a landlord in Chicago expressing anti-Muslim and anti-Palestinian views broke into a Muslim familys apartment and attacked them with a knife, injuring the mother and killing her 6-year-old son, Wadea Al-Fayoume. @cairchicago will hold a",1807,317,147,85374
briebriejoy,"October 31, 2023 06:00 PM","Biden’s conspiracy theory about Gaza casualty numbers unravels upon inspection  by @ryangrim, Prem Thakker",5065,1143,741,206297
briebriejoy,"October 18, 2023 11:00 PM",The vast majority of Palestinians are not Hamas.   Hamas does not represent the Palestinian people.,2230,459,304,160323
briebriejoy,"October 30, 2023 04:01 PM","What the anti-woke crowd used to criticize was the insistence that your ethnicity meant you could only be oppressed, never an oppressor. (E.g: Black people cant be racist” discourse.) Now, Batya is arguing exactly that re Jewish people (or more accurately, Israeli Zionists).",2206,377,427,347051
briebriejoy,"December 05, 2023 12:20 AM",Maybe @bethanyshondark can provide us with evidence that Hamas is withholding women hostages bc theyve been raped right after she figures out how to define woke.,2642,424,393,294667
briebriejoy,"November 22, 2023 04:23 AM",“I’m so thankful Biden didn’t call for a call for a ceasefire before 5000 children were killed bc I’m a monstrous ghoul who should be primaried out of congress.”,5747,1532,224,171229
briebriejoy,"November 22, 2023 03:07 AM","5/6 I’m also thankful @POTUS did not heed calls for an immediate ceasefire weeks ago, as Israel could not have achieved this breakthrough had one occurred.  A unilateral ceasefire only serves Hamas terrorists, who broke a ceasefire on Oct. 7th - and vow to do so again and again.",6435,1611,670,267833
briebriejoy,"December 05, 2023 05:00 PM",Protest this.   Not Jewish restaurants. x.com/FoxNews/status…,1302,383,88,68232
briebriejoy,"November 08, 2023 12:26 AM",Charlie Kirk: gotta cleanse the Jews to save Israel.   Can’t make this stuff up.,3721,988,111,131344
briebriejoy,"November 07, 2023 06:17 PM","We have been documenting Charlie Kirks escalating antisemitism @mmfa …  Today he blamed ""Jewish dollars"" for funding ""cultural marxist ideas"" and said that ""ideology"" must be ""cleansed""",1090,177,56,58730
briebriejoy,"November 30, 2023 01:21 AM","Indicting an entire group of people as inherently violent & antisemitic seems bad.   I dont see how Democrats can claim Trumps 1/6 tweets were incitement, but this is fine. …",1635,261,123,71110
briebriejoy,"November 24, 2023 07:40 AM","Meanwhile, @jaketapper chose to interview an MIT student who felt “unsafe” because checks notes a pro-Palestine protest was happening somewhere.",1833,81,87,53281
briebriejoy,"November 23, 2023 08:19 PM","A student at Harvard:  “The day I learned that my cousin was killed by the IDF on a raid of his refugee camp, was also the day that I found out that the truck with my name and face on it, calling me an antisemite, would be sent to my parents’ home.” …",1477,74,134,29074
briebriejoy,"December 01, 2023 05:51 AM",Professional consequences are for people who care about Palestinian rights. She’ll be good.,1757,58,107,51310
briebriejoy,"November 30, 2023 07:34 PM","Imagine believing that, but for TikTok, we wouldnt think Palestinians are human beings.",11161,2625,592,566257
briebriejoy,"December 05, 2023 03:22 PM",Lets just use unsupported allegations to justify a genocide then.   Youre completely unserious.,4793,1154,259,157669
briebriejoy,"December 05, 2023 02:07 AM",Not till the 7th. Still have time to finish shopping for my Jewish loved ones.,1328,37,118,70811
briebriejoy,"November 07, 2023 10:30 PM","And kudos to the small number of progressives standing in solidarity with her, fighting affirmatively along side her for Palestinian self determination, at this time.",63644,23526,1049,3579403
briebriejoy,"November 15, 2023 09:33 PM","If there were video from a pro-Palestine rally in which Arab protestors told a Jewish counter-protester that they hoped she got raped, it would be news at the top of every primetime show on Fox, CNN, and MSNBC.",2642,424,393,294667
briebriejoy,"November 15, 2023 09:16 PM","There were some really nasty, hateful people at the pro-Israel rally. Check it out.",4631,1442,262,181018
briebriejoy,"January 05, 2024 11:17 PM","Gaza |  “For all those asking why there is no education in Gaza. We bombed them. That sucks. That’s how you will never become engineers anymore""  Israeli soldier Yishai Shalev standing afront Al-Azhar university.",25764,8793,371,744247
briebriejoy,"December 21, 2023 11:50 PM","At @AIPAC offices projecting the names of NY electeds + the amount of $$ they take from AIPAC, a right-wing lobby group that is openly, proudly supporting Israel’s genocide in Gaza.   @RepJeffries: $500K from AIPAC @SenSchumer: $101,570 @SenGillibrand: $142,945",1094,206,492,199887
briebriejoy,"December 23, 2023 11:34 PM","IDF snipers just killed two Christian Palestinian women leaving one of the oldest churches in the world, the pope condemned it, and Christian Zionists haven’t said a word about it.  Not to mention the Christian Palestinian family members of a Republican former congressman who Israel murdered.  Not a peep.",3021,954,136,160229
briebriejoy,"February 22, 2024 06:30 PM",I was gonna care about a genocide until you called me MAGA. Now I suddenly don’t care about my country funding mass death.,3858,568,197,114188
briebriejoy,"February 13, 2024 03:48 PM",Racist Zionist familiar with Roots is a fun crossover.,17724,4497,548,538099
briebriejoy,"February 22, 2024 02:18 PM",I’m not Palestinian but I do have morals and will not be voting for a genocide enabler. …,10752,3398,347,330943
briebriejoy,"February 09, 2024 01:39 PM","It’s surreal to hear cable news heads (rightly) criticize Putin for claiming a right to Ukraine based on 1000 year old ancestral ties, while making the same arguments to justify Zionist claims to Palestine.",1031,298,178,90560
briebriejoy,"March 06, 2024 09:09 PM","Wow. Tennessee Republican Chuck Fleischmann: ""You can tell the Palestinians — I will never support them!"" Protestor: ""I am a Palestinian."" Fleischmann: ""Then I will tell you, I will never support you. I will tell you to your face: Goodbye to Palestine!""",3060,751,161,160879
briebriejoy,"May 01, 2024 07:07 PM","It may be time to stop engaging in vacuous speech arguments & hypocrisy debates. They’re a distraction from the moral argument, which the pro-Palestine side has already won. If Zionists want to argue that more kids should be massacred w/ college endowment money, let them do that. THATS the crime—not occupying a building.",1811,568,95,65163
briebriejoy,"April 22, 2024 11:45 AM","The fundamental issue isnt about the stagecraft, its that pro-Palestine activists have decided they want to help Trump win the election even though they concede that Trumps policies would be worse for Palestinians.   Its a vexing situation.",1297,246,295,416453
briebriejoy,"April 22, 2024 04:50 AM","The party being led by Joe Biden, who just condemned Colombia pro-Palestine protestors, is also working overtime to ensure you have no other options at the ballot box.",1923,686,120,81172
briebriejoy,"May 04, 2024 03:50 AM",An unexpected perk of pro-Palestine advocacy is having so many White American Christian conservatives reveal how anti-Black they are.   So glad we got a handle on that wokeness scourge.,5321,1630,70,148064
briebriejoy,"May 23, 2024 10:49 PM",Biden Admin Working With Social Media Companies to Limit Pro-Palestinian Content …,1307,39,20,20252
briebriejoy,"June 11, 2024 06:41 PM","Protester: “Youre complicit in genocide!”  crowd boos  President Biden: “No, no, no, no.  Its okay. Look, they care. Innocent children have been lost. They make a point.”",3915,996,161,1460840
briebriejoy,"June 28, 2024 04:39 AM","It it is not a binary choice.   It is a choice, however, to block those who lie to you in order to manipulate you into voting for a cognitively unfit genocide-supporter. …",1217,197,74,50363
briebriejoy,"June 17, 2024 02:35 PM","@TheSituationist wins the ""best professor"" award basically every year because he is brilliant, compassionate, pedagogically compelling, & deeply moral. But a handful of zionist students are weaponizing charges of antisemitism to get him canceled. Truly disgusting & predictable.",1424,199,248,91429
briebriejoy,"June 20, 2024 03:19 PM","The UN needs to scale up.   This is an areal view of the loading and unloading area of the JLOTS.   Here too, just like the Gazan side of Kerem Shalom pallets of aid are waiting to be picked up and distributed by the @UN aid agencies for days.",2961,608,623,171157
briebriejoy,"June 10, 2024 04:39 AM","If you’re willing to boycott McDonald’s, you should be willing to boycott genocide Joe. #abandonbiden",1287,346,176,86467
briebriejoy,"June 11, 2024 10:25 PM",“The politicization of rape by the Israeli government was part of the political agenda of this government  I did not think that was sensible. They didn’t mean ‘believe Israeli women’. They meant ‘believe Israel’.”  Executive Director of Israel’s Association of Rape Crisis Centers (ARCCI)  …,3953,1487,322,122503
briebriejoy,"June 25, 2024 06:10 PM",StateSpox on today’s ICC warrants for Russian officials.  Miller: There have been atrocities committed by Russian forces…we support international investigations including by the ICC  Remember when the US rejected the ICC’s decision to seek arrest warrants for Israeli officials?,1217,197,74,50364
briebriejoy,"June 09, 2024 08:30 PM","""TENS OF THOUSANDS OF PALESTINIANS ARE DEAD!!""  Pro-Palestine activists interrupted Joe Bidens Atlanta rally, calling him a ""director of genocide"" over Palestinian civilians killed, condemning his support for Israeli atrocities in Gaza.",5024,1487,420,340271
briebriejoy,"June 26, 2024 02:16 AM",Black electeds are too afraid to tell their Black & working class constituents the truth: that wealthy APAIC-backed candidates are using foreign money to turn out wealthy whites & put Israel’s interests over their own. But they need to get over it. They’ll be called antisemitic,3894,953,325,139496
briebriejoy,"July 31, 2024 05:39 PM","Watch StateSpox refuse to say Iran has the right to defend itself as a sovereign state.  @SMArikat: If Iran responds, US will defend Israel?  Patel: Our commitment to Israel is ironclad  Said: Does Iran have the right to defend itself  Patel: Said…  Said: It’s a simple question",9000,3490,603,949980
briebriejoy,"September 03, 2024 06:50 PM","The anti-genocide left is not “helping Trump” by criticizing Kamala. If anything, they’re pushing her toward a more electable position.   Kamala is flailing bc voters are increasingly aware that Democrats care more about funding genocide than beating Trump.",1892,504,96,65960
briebriejoy,"August 20, 2024 10:21 PM","Kamala Harriss job is to launder Joe Bidens record, including his genocide. AOC is helping, & its working.",2400,415,215,145710
briebriejoy,"August 20, 2024 06:57 PM",Absolutely is! It’s obviously working if you look at the “lefties” who condemned Biden and said Gaza was a red line are now big Harris/Walz stans.,2450,830,92,80848
briebriejoy,"September 27, 2024 12:51 PM",They’re ratcheting up penalties for civil disobedience around the world at the same time that they’re building cop cities in our neighborhoods and deporting students for protesting genocide. They will continue to constrain your ability to protest until it’s impossible to fight back.,2616,997,112,97657
briebriejoy,"September 26, 2024 09:50 PM",Ethel Cain defends Chappell Roan against people demanding that she endorse Kamala Harris:  “yall cannot be stupid enough to scream fck israel all year (rightfully so) and then go happily vote for kamala … like she didn’t just get up on that debate stage and say israel has the,1744,354,150,59962
kylegriffin1,"October 16, 2023 03:00 AM","New statement from President Biden on the murder in Illinois:  ""Jill and I were shocked and sickened to learn of the brutal murder of a six-year-old child and the attempted murder of the child’s mother in their home yesterday in Illinois.   ""The childs Palestinian Muslim family came to America seeking what we all seek—a refuge to live, learn, and pray in peace.    ""This horrific act of hate has no place in America, and stands against our fundamental values: freedom from fear for how we pray, what we believe, and who we are.",7047,1308,165,686121
kylegriffin1,"November 17, 2023 05:05 PM","White House spokesperson Andrew Bates on Elon Musks X post:   ""It is unacceptable to repeat the hideous lie behind the most fatal act of Antisemitism in American history at any time, let alone one month after the deadliest day for the Jewish people since the Holocaust. Like President Biden said weeks ago memorializing the victims of the Pittsburgh Synagogue shooting, the October 7 devastating atrocity has brought to the surface painful memories left by millennia of Antisemitism; and under his presidency we will continue to condemn Antisemitism at every turn. We condemn this abhorrent promotion of Antisemitic and racist hate in the strongest terms, which runs against our core values as Americans. We all have a responsibility to bring people together against hate, and an obligation to speak out against anyone who attacks the dignity of their fellow Americans and compromises the safety of our communities.""",5082,1542,281,638282
kylegriffin1,"April 03, 2024 11:30 PM","A Lancaster man is accused of sending death threats to AG Letitia James and Judge Arthur Engoron, threatening to ""go after"" them with ""lethal force"" if they went forward with seizing Trumps assets.  Tyler J. Vogel, 26, has been charged with two counts of making a terroristic",3654,1176,316,239805
itsJeffTiedrich,"December 02, 2023 03:03 PM","George W. Bush was told ""bin Laden determined to strike in US"" and his response was to go on vacation. Donald Trump was told that covid would kill millions and his response was to go golfing. Bibi Netanyahu had advance warning of Hamass plans to kill Israeli civilians and his response was to do fuck-all. hey world, arent you tired of electing incompetent right-wing assholes",20781,5591,887,1906511
itsJeffTiedrich,"November 22, 2023 09:13 PM",a car crashed at the US/Canada border and the Fox News fuckfaces are openly rooting for it to be a terrorist attack. what the fuck is wrong with these people,14513,2251,1007,482616
JoJoFromJerz,"October 12, 2023 01:06 AM","Whoa. Trump just attacked Israel and said that hell ""never forget"" that they didnt participate in the Soleimani operation. He said Israel ""let us down"" and needs to ""straighten it out"" and called them weak, saying they should ""strengthen themselves up.""",12876,8234,2972,8122995
JoJoFromJerz,"October 09, 2023 11:45 PM","Charlie Kirk has posted this kind of shit all day long. And he’s not the only Republican doing so. All of this— as a result of a terrorist attack thousands of miles away. Surely, this is about Israel, right?",1075,217,510,71010
JoJoFromJerz,"October 29, 2023 04:22 PM","Marjorie Taylor Greene doesn’t want the money designated for Ukraine and Israel to go to the American people in the form of domestic spending. She wants that money to go to the rich in the form of more tax cuts. She has voted against everything from benefits for our veterans, to",2433,569,216,217093
JoJoFromJerz,"October 29, 2023 03:26 PM",I will be voting NO on all funding packages for the Ukraine war (as I have from the beginning) and now the Israel war.  We have had over 10 MILLION people illegally cross our border since Biden took office and we are over $33 TRILLION dollars in debt with many major,3686,2675,133,265316
JoJoFromJerz,"November 02, 2023 11:35 PM",She cannot explain how much she “stands with Israel” because she does not stand with Israel. She stands with Nazis like Nick Fuentes. But don’t take my word for it…,15799,4753,2154,1192267
JoJoFromJerz,"November 21, 2023 07:17 PM","In 2015, when then candidate Trump called for “… a total and complete shutdown of Muslims entering the United States…” Lindsey Graham said:  “Every candidate for president needs to do the right thing and condemn this.”  Recently, when asked about Trump referring to his rivals as “vermin” Graham said: “I don’t use that kind of language, but it’s a free country.”  Trump never stopped inciting hate. He never will. That’s who he is. But Republicans have long since stopped condemning it. Because that’s who THEY are.",12070,2989,751,771766
JoJoFromJerz,"January 23, 2024 07:59 PM",A sexual abuser who bragged about grabbing women by the pssy got to appoint three Justices to lifetime seats on our highest court and THEY helped strip tens of millions of Americans of a fundamental human right we’d held for 50 years.  And now we take it back. #VoteDemRestoreRoe,1778,396,115,95702
JoJoFromJerz,"January 12, 2024 02:12 PM",Amazing to me how the armchair epidemiologists turned armchair immunologists turned armchair Middle Eastern affairs experts had the time to become armchair constitutional authority experts overnight.  Where do y’all find the time?,20991,6657,1662,382361
JoJoFromJerz,"April 14, 2024 05:48 AM",Are Republicans gonna table saving appliances in favor of Israel when they get back from their latest vacation?,3125,284,468,54833
