<<<<<<< HEAD
Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
anthonyzenkus,"January 29, 2024 08:58 PM",Nancy Pelosi just accused anti- genocide deminstrators of being paid by Putin and then told them to go back to China. Nancy Pelosi needs to resign.,1917,522,132,56309
anthonyzenkus,"January 15, 2024 06:45 AM","Democrats just arent getting it: were not voting for Genocide Joe. And if you replace him with another genocide-enabling lunatic, we wont vote for them either.",3480,954,254,72852
anthonyzenkus,"January 09, 2024 11:58 PM","Democrats dont understand that theyre not just losing voters in 2024, theyre losing them for life. Apparently genocide doesnt sit well with some people.",3341,781,176,65110
anthonyzenkus,"January 19, 2024 05:54 PM",This is genocide and no amount of bullying will get me to vote for Joe Biden or any candidate who supports it.,2157,554,110,47399
anthonyzenkus,"January 24, 2024 09:09 PM","Right now at @Columbia: An UNAUTHORIZED pro-Hamas protest  By refusing to hold the organizers accountable, Columbia is sending a big fuck you to every Jewish and Israeli student, faculty, or staff.   The President of Columbia needs to be held accountable.   (thread w/ videos)",6855,1638,1020,1057129
anthonyzenkus,"January 30, 2024 04:40 PM","On Saturday, January 27th at the  @KamalaHarris ""Get The Vote Out"" event in Las Vegas, two visible members of the Muslim community wearing hijabs were not let in by campaign officials.   The Biden/Harris campaign is clearly fanning the flames of Islamophobia.",11770,7135,704,2811205
anthonyzenkus,"January 22, 2024 02:28 PM",AOC is already rushing to convince progressives to stay loyal to Biden as they express frustration with his unwillingness to budge on his pro-Israel stance,3341,781,176,65110
anthonyzenkus,"January 30, 2024 11:47 PM","Two Muslim women with hijabs were not allowed entry into a Kamala Harris event in Las Vegas Saturday by a clearly racist @seanlhoey, senior advisor for Nevada Dems. The Democrats, and Biden-Harris - are a bunch of racists who clearly dont care if they lose votes.",2615,979,162,51410
anthonyzenkus,"January 21, 2024 04:50 PM","In our focus group of Michigan voters, Thasin tells @margbrennan he ""was a champion"" for President Biden, but now feels Biden has ""disowned"" and ""disenfranchised"" Muslim Americans with his stance on Gaza.  ""I was never a single-issue voter. but for me this is a deal-breaker.""",3948,1362,1053,2531671
anthonyzenkus,"February 25, 2024 12:47 AM",BREAKING:     Tel Aviv in Chaos  Protests against Netanyahu.    Protesters are demanding an agreement with Hamas to exchange the hostages.,2940,994,134,130480
anthonyzenkus,"March 09, 2024 05:15 PM","Holocaust survivor Marione Ingram has been protesting against Israel’s war on Gaza almost everyday in front of the White House in Washington, DC.  Born in Nazi Germany to a Jewish family, 88-year-old Ingram tells TRT World that Palestinians in Gaza are now facing a Holocaust",1333,1022,40,159894
anthonyzenkus,"May 02, 2024 12:42 PM","This is exactly what’s making any normal observer feel insane. A pro-Israel mob attacked these kids with slurs, fists, mace, and fireworks. Police watched for HOURS & did nothing. A day later, police instead bombard them with rubber bullets & flashbangs. (All in a “blue” state) …",51735,19572,385,2431519
anthonyzenkus,"May 07, 2024 02:59 PM","UPDATE: Israel has shut down one of the only hospitals in Gaza still providing dialysis, cancer, and pre-existing conditions treatment for Palestinians.  As Israel begins its brutal invasion of Rafah, it is systematically destroying everywhere Palestinians can go to stay alive.",1504,1485,128,83657
anthonyzenkus,"May 07, 2024 12:33 AM","NOW: After circling the Met for around 2 hours, pro-Palestine protesters in NYC are now marching south on Park Avenue, heading towards Midtown  Protesters got within a block of the Met on several occasions before running into police barricades",12034,5101,205,813366
anthonyzenkus,"May 10, 2024 04:53 PM","RFK Jr refuses to debate Jill Stein because hes terrified of having to defend his indefensible support for the genocide in Palestine - and hes worried that voters -especially young voters - will realize that he is actually not a justice and peace candidate.   So of course he is only willing to debate Joe Biden and Donald Trump - because all three of them support Israels decision to use the 4th largest army in the world to bury 15,000 Palestinian children under rubble.",1300,449,96,24731
anthonyzenkus,"May 10, 2024 02:12 AM","One of my students at Columbia just told me she was violently arrested by the NYPD for protesting (off campus) and had to go to the hospital. They slammed her head into a truck, she received multiple bruises and a concussion. The demonization of student protesters by President Biden and members of both parties as well as the lockstep media is giving permission to cops to wage a nationwide war on students, faculty and any protesters who dare to speak up for the people of Palestine.",3855,1589,260,79916
anthonyzenkus,"June 14, 2024 05:46 AM","Every time Biden supporters trot out the ""Manchin-Sinema"" excuse for why Biden and Dems couldnt pass pro-worker legislation like a $15 wage when they were the majority party in government, its good to remind them that both Manchin and Sinema were in the Senate when Biden ran and their sentiments were widely known.  Biden had served in the Senate for almost four decades and then was President of the Senate as Obamas VP. He knew the machinations well. When he ran and promised everything from a minimum wage of $15 to a Public Option for healthcare, he was well aware of the make-up of that chamber at the time.   And then Biden and Dems got TWO MORE Dem senators in Jan 21 in a special election in GA. They were hoping for one but they got both seats. Still, they couldnt get his agenda passed.   So Biden knew Manchin and Sinema were in the Senate when he promised these things, got two additional Dem seats in 2022, and: no minimum wage. Nothing. In fact, he didnt even mention the Public Option once after taking office. Why?  And as far as the min wage goes-  no prime time speech, no barnstorming across the country to build momentum for something that is strongly supported by Democrat, Republican and Independent voters. When he did do a prime time speech, it was an angry diatribe against how mean and evil Trump and the MAGA crowd are. Thats it. No historic push for raising the wage that hasnt been raised in 15 years. Nothing. He just didnt fight, And Kamala? She lied about the Parliamentarian, whose recommendations are never binding.   The fact is, even with a majority bigger than they had planned on, Democrats didnt deliver. They never do. They blame the rotating villain, blame Republicans, and wash their hands. ""But what could we DOO?"".  Fetterman is the new rotating villain. There will be a few others. And this time around, Dems arent even promising anything to the working class. Forget Medicare for All, they wont even talk about the inadequate Public Option.   And that enhanced Child Tax Credit that drastically cut child poverty but expired less than a year after it was put in place? Dems let it lapse. Then they waited for a GOP majority in the House to submit it again. ""OH no!!! The Republicans wont let us help the children!!"". Dems had the majority when the tax credit expired. They could have made it permanent. They waited so they could pin it on Republicans.  But theyll sure as hell move mountains to get billions in weapons to Ukraine, Taiwan and Israel. Theyll join hands with Speaker Mike Johnson to do a work-around with Senate and House rules to make sure the wars keep going. But an eviction moratorium when homelessness is spiking 12% in one year? No dice.(But we tried SOOOO hard!!!)  All this is to say that the Democrats arent a true opposition to Republicans. And no matter how big their majority, they never end up fighting for us. Obama could have codified Roe in 2009 like he promised, but somehow didnt see it as a priority once he got in office.  Dems are running on protecting a womans right to abortion and birth control, but dont tell you how theyre going to protect it. All they can do is point to SCOTUS. And be aware, thats on purpose.    Because when it comes down to it,  Democrats dont want to legislate. Theyd rather the courts do it. Remember, it wasnt Democrats who passed marriage equality, it was a conservative court led by a Chief Justice who is a Neanderthal on every other issue.   Dems want the job, but they dont want to do the work. Because when it really comes down to it, they like how things are.   So Im voting Green. Jill Stein for president. And if you think Dems dont pay attention to that,  just look at how hard they work to make sure Greens dont get on the ballot.",1190,495,96,27574
anthonyzenkus,"July 03, 2024 04:19 PM","“From Columbia, to UCLA, to Humboldt to Cambridge, students refused to pay for genocide with our tuition dollars”.   A Palestinian member of Columbia SJP, spoke at the UN Human Rights Council regarding repression in defense of Palestinian liberation.",1372,509,114,81076
anthonyzenkus,"August 06, 2024 07:13 PM","We need Medicare for All ""So you support Trump?""  We must stop arming a genocide ""So you support Trump?""  We need guaranteed housing ""So you support Trump?""  This is how Democrats avoid talking about policies that the people want and need. When they respond this way, theyre",1743,634,83,26273
anthonyzenkus,"August 02, 2024 05:50 PM","Since Kamala Harris has no policy platform, we can safely assume that her policies are simply a continuation of the Biden-Harris administration: the genocide, the record military budgets, the proxy war in Europe, the shitty economy with no cash relief, the record homelessness -",1093,384,79,18133
anthonyzenkus,"July 22, 2024 12:15 AM","In 2017, as her first foreign policy vote for a resolution she co-sponsored, Kamala Harris joined Trump in criticizing Obama for daring to symbolically reprimand Israel at the UN for its illegal settlements. Instead, she demanded that the UN never dare interfere with her precious",1181,369,43,26780
anthonyzenkus,"July 30, 2024 09:52 AM","Always remember that police were sent to beat the living hell put of student protesters standing up against a genocide - in blue states and blue cities - while the Biden-Harris administration and members of their party declared the protesters unpatriotic antisemites and compared them to the KKK - and then had their political opponent, Green Party candidate Jill Stein - violently arrested and locked up in isolation for hours for protesting the genocide they continue to fund. The fascism that Democrats warn Trump would bring is already here.",1674,714,43,29091
anthonyzenkus,"August 05, 2024 10:54 PM","Democrats tell Jill Stein supporters that were going to split the vote.  Yes we are. Well split the vote from genocide, split the vote from fracking, split the vote from endless proxy wars and split the vote from record military budgets.  Deal with it or get a better candidate.",4945,1422,285,78327
anthonyzenkus,"August 05, 2024 05:24 PM","BREAKING: Interview surfaces from 1993 with Trump saying about Africans: ""they are too inherently violent to form a peaceful civilization"". Hes done. No wait, not Trump. Josh Shapiro. And not Africans, Palestinians. Okay, nothing to see here.",6309,1289,164,187688
anthonyzenkus,"July 08, 2024 08:40 PM","Parkinsons or not, Joe Biden is funding and providing diplomatic cover for a genocide.",3887,846,80,71760
anthonyzenkus,"August 23, 2024 07:47 AM","Thousands took to the streets in Chicago to protest the DNC and their racist genocide. You wont see this in mainstream outlets. Great on the ground reporting all around from indie news, esp @taliaotg.",4378,1060,106,83995
anthonyzenkus,"August 15, 2024 07:21 AM",Kamala Harris supporters are more upset with anti-genocide protesters than they are with the actual genocide.,4378,1060,106,83996
anthonyzenkus,"September 06, 2024 04:29 PM","What would you do if I told you that we are winning? And that all this chaos - the wars, the genocide, the financial uncertainty, the chaotic elections - all of it - is meant to keep us in a state of fear and despair so that we dont act? Because desperate people living in fear",1028,145,29,30908
anthonyzenkus,"August 20, 2024 02:11 AM",Sooo.   Kamala Harris does have a say in US policy toward Israel and Palestine?,1168,413,28,14517
anthonyzenkus,"September 03, 2024 11:42 AM","Donald Trump will keep sending bombs to Israel.   Kamala Harris will keep sending bombs to Israel.  Jill Stein wont, and shell fight to give us a $25 min wage and guaranteed paid vacation and sick leave.   But go ahead and keep having low expectations of your candidates and let us know how thats working out for you.",6168,1534,385,129825
anthonyzenkus,"August 20, 2024 03:37 AM","Some of the delegates at the DNC held up a ""Stop Arming Israel Now"" banner during Bidens speech. You can hear one of the Kamala supportes say ""Get the fuck outta here"" while delegates in front of the banner hold up their signs to block it from being read and a guy one level above tries to rip it away.   What the Democrat Party has become is truly sickening. These people are vile, pro-death monsters who despise democracy and abhor free speech. And by the way,  this is what conventions are supposed to be about - diversity of opinion.  Welcome to the Demkcrats, 2024: where being anti-genocide makes you an outcast.",1365,575,76,34360
anthonyzenkus,"September 26, 2024 08:13 PM",Democrats have lost the Muslim/Arab vote forever. Theyre not coming back. Butch Ware and Jill Stein break it down with Sabby Sabs.,1408,399,53,42186
anthonyzenkus,"September 12, 2024 06:32 AM","A vote for Democrats or Republicans is a vote for Wall St, a vote for the endless war machine, a vote for cop cities at home and for genocide abroad.   I respectfully respond with a resounding ""Hell No"".",1449,396,67,23577
anthonyzenkus,"September 29, 2024 09:45 AM","Oh look,  another ""Joe Biden is secretly frustrated at Netanyahu behind the scenes"" story.  Cool.",1546,598,53,27808
anthonyzenkus,"September 27, 2024 07:28 PM",Biden told confidants in New York this week that he was livid at Netanyahu and did not believe the Israeli leader wanted to reach peace  He was frustrated about how often Netanyahu had humiliated Blinken and the president himself …,1756,534,96,34434
briebriejoy,"October 21, 2023 12:46 AM","You absolutely don’t have to vote for Biden. If you don’t want Trump to win, pressure Biden to back a ceasefire and an end to the occupation.   It’s Biden’s election to win or lose. You don’t have to lose your principles for him to win.",2221,458,304,160323
briebriejoy,"October 20, 2023 05:16 PM","I understand the frustration & disappointment of many Muslim & Arab communities with the Biden Administrations support for Israels response but voting 3rd party, sitting out, or voting Trump aint it. A GOP Administration will be worse on everything, especially this issue.",10566,2701,623,381787
briebriejoy,"October 25, 2023 08:20 PM",You do not have to vote for a genocide denier in 2024.,2205,376,427,347051
briebriejoy,"October 13, 2023 03:52 PM","Honest question @briebriejoy: In your view, is there ANY moral distinction between Hamas & the Israel government. Any? Thanks x.com/briebriejoy/st…",1222,239,174,102338
briebriejoy,"October 14, 2023 05:24 PM",I was in high school in NY and our apartment building put an enormous American flag (I’m talking 8’x12’ at least)  in the lobby window facing the street & it honestly felt so lonely to not want to kill Muslims.,28425,15032,890,1961219
briebriejoy,"October 11, 2023 06:34 PM","The decapitated baby lie, the lies about rape— it was all to establish some moral distinction between the pile of bodies killed by Israel & the pile of bodies killed by Hamas.   Neither Hamas nor Israel respects international law. But this is the shell game played to justify continued US support of ethnic clensing.",6501,1956,4154,5653403
briebriejoy,"October 27, 2023 06:47 PM","I’m happy about this, so I don’t want to name names, but there are a lot of people saying that Gaza is their “red line” re voting for Biden who derided me for saying the same about promises broken to millions of working class & poor people living in America, families devastated by mass incarceration, health care crises, climate change etc. Clearly, their “vote blue no matter who” logic wasn’t as sound as they pretended when they were attacking me. But hey, I’m glad you’re here.",3468,922,570,648332
briebriejoy,"October 27, 2023 01:55 AM",The “anti war/isolationist” Republicans are about to be exposed as being solely against Ukraine (bc Biden bad) while voting to fund Israel’s ethnic cleansing. Not a principle to be found in the bunch.,2221,458,304,160323
briebriejoy,"October 27, 2023 02:18 PM","American Eagle, Sweetgreen, Davis Polk: I hope at the end of this there’s a comprehensive list of all the companies who endorsed genocide and/or committed authoritarian programs against their employees or students for supporting Palestinian self determination.",1624,281,86,82558
briebriejoy,"October 27, 2023 02:00 PM","It seems no institution has been exempt from the political cross fire around the Hamas attacks and Israel’s military response. Many were pressured to denounce comments about the war made by employees, students, or artists. Here’s a running list.",2013,426,116,104436
briebriejoy,"November 01, 2023 01:30 AM","All of this is true. Its curious, then, why the squad members were so faithful to Hakeem Jeffries during the speakership fights this year.  Not only is he one of the top recipients of AIPAC donations ($485,300 since 2022), he launched Team Blue PAC to specifically fight leftist challengers to incumbents, (& stumped for Shontel Brown against Nina Turner -- Brown got $349,600 from AIPAC). Hes called Jerusalem NYs ""6th borough,"" & led the congressional, APAIC-sponsored trip to Israel in August.   Notably, Jeffries backed Omar against an AIPAC challenger in August: Was that a trade for not defecting during the speaker shenanigans?    …",1961,517,118,139252
briebriejoy,"October 15, 2023 06:53 PM","We are shocked and disturbed to learn that a landlord in Chicago expressing anti-Muslim and anti-Palestinian views broke into a Muslim familys apartment and attacked them with a knife, injuring the mother and killing her 6-year-old son, Wadea Al-Fayoume. @cairchicago will hold a",3191,901,88,101641
briebriejoy,"October 31, 2023 07:50 PM",We don’t have to choose between defending Israel and aiding Palestinian civilians. We can and must do both. x.com/PostOpinions/s…,1915,422,137,94735
briebriejoy,"November 01, 2023 01:41 PM","Israel has reported just 1 Hamas commander killed in Jabalia.   Even if you put the dozens of civilian deaths aside (we know how Ben values Arab life), most Americans value building infrastructure more than one terrorist’s life.  Imagine flattening midtown Manhattan for one guy.",1961,517,118,139252
briebriejoy,"November 01, 2023 10:47 AM","Destroying a Hamas command center after warning all civilians in the area to get out is correct. Hamas hides behind civilians. Should this grant them immunity? If so, you have created a massive incentive for them to hide behind civilians. Many MORE civilians will die over time. x.com/piersmorgan/st…",2221,458,304,160323
briebriejoy,"October 24, 2023 10:47 PM","In Nikki Haley’s America, you’re allowed to burn an American flag, but not boycott Israeli goods.",2205,376,427,347052
briebriejoy,"October 24, 2023 05:22 PM",Im proud to have been the first governor to sign anti-BDS legislation.   There will be no tolerance for antisemitism when I’m president.,1222,239,174,102340
briebriejoy,"December 06, 2023 02:24 PM","No. Calling for the end to Israeli apartheid is not antisemitic, just as calling for an end to South African apartheid wasn’t bigotry. Apartheid states do not have any “right” to exist. States don’t have intrinsic rights. People do. And for 75 years, Palestinians have been denied those rights by Israel.",16137,4799,1437,915495
briebriejoy,"November 07, 2023 09:10 PM","I am the only Palestinian American serving in Congress, and my perspective is needed here now more than ever. I will not be silenced and I will not let anyone distort my words.  I’m from Detroit, where I learned to speak truth to power, even if my voice shakes.",150944,54322,23504,14007084
briebriejoy,"November 24, 2023 07:40 AM","Meanwhile, @jaketapper chose to interview an MIT student who felt “unsafe” because checks notes a pro-Palestine protest was happening somewhere.",3709,987,111,131345
briebriejoy,"November 23, 2023 08:19 PM","A student at Harvard:  “The day I learned that my cousin was killed by the IDF on a raid of his refugee camp, was also the day that I found out that the truck with my name and face on it, calling me an antisemite, would be sent to my parents’ home.” …",1475,74,134,29076
briebriejoy,"December 05, 2023 03:22 PM",Lets just use unsupported allegations to justify a genocide then.   Youre completely unserious.,1086,177,56,58732
briebriejoy,"December 01, 2023 05:51 AM",Professional consequences are for people who care about Palestinian rights. She’ll be good.,4782,1153,259,157670
briebriejoy,"November 21, 2023 05:32 PM",It’s wild that South Africa seems to have learned a lesson from its recent history that Israel has not.,5738,1529,223,171229
briebriejoy,"November 21, 2023 04:37 PM","BREAKING: South Africa’s parliament votes (248 vs 91) to close the Israeli embassy in South Africa, send the Israeli ambassador home, and suspend diplomatic relations with Israel.",6431,1610,669,267840
briebriejoy,"November 22, 2023 04:23 AM",“I’m so thankful Biden didn’t call for a call for a ceasefire before 5000 children were killed bc I’m a monstrous ghoul who should be primaried out of congress.”,2900,1161,135,128260
briebriejoy,"November 22, 2023 03:07 AM","5/6 I’m also thankful @POTUS did not heed calls for an immediate ceasefire weeks ago, as Israel could not have achieved this breakthrough had one occurred.  A unilateral ceasefire only serves Hamas terrorists, who broke a ceasefire on Oct. 7th - and vow to do so again and again.",1067,226,173,52111
briebriejoy,"November 14, 2023 10:35 PM","As of today, we’ve helped 22 children undergoing cancer treatment in Gaza travel to continue treatment, and we’ll continue facilitating care for more children outside of Gaza.  This wouldnt have been possible without coordination between the U.S., regional partners, and @StJude.",15161,9389,16369,15191009
briebriejoy,"November 15, 2023 09:33 PM","If there were video from a pro-Palestine rally in which Arab protestors told a Jewish counter-protester that they hoped she got raped, it would be news at the top of every primetime show on Fox, CNN, and MSNBC.",63515,23509,1048,3579434
briebriejoy,"November 25, 2023 10:02 PM","Weve gone from ""#BernieMadeMeWhite"" to #ZionismMadeMeGoyish",4617,1440,262,181018
briebriejoy,"December 05, 2023 11:43 PM","Two months of “quietly counseling” Israel to minimize civilian deaths has produced 15k+ dead, 6k+ dead kids, 80% displacement within Gaza. A total humanitarian cataclysm. And little perceptible shift in IDF tactics.  x.com/NatashaBertran…",1184,294,59,61903
briebriejoy,"November 30, 2023 07:34 PM","Imagine believing that, but for TikTok, we wouldnt think Palestinians are human beings.",12912,3694,923,750187
briebriejoy,"December 11, 2023 05:55 AM","""Given what has fallen apart with what the propaganda they put out, of course, I want to know exactly what happened. I want to know exactly what happened because its being used to justify a genocide. Brie. I think that thats really important as well because they wanna paint",1916,627,266,130583
briebriejoy,"December 23, 2023 11:52 PM","IDF snipers just killed two Christian Palestinian women leaving one of the oldest churches in the world, the pope condemned it, and Christian Zionists haven’t said a word about it.  Not to mention the Christian Palestinian family members of a Republican former congressman who",3012,954,136,160231
briebriejoy,"December 07, 2023 12:10 AM",I am happy to be a target of Israeli hasbara online. It’s nothing compared with how they silence Palestinian journalists.   Watching Israeli cruelty in this moment will go down as one of the most radicalizing moments of my life. I will never forget it.,7801,2132,649,683598
briebriejoy,"December 16, 2023 03:57 PM","Hamas released hostages under the temporary ceasefire. It offered to release all civilian hostages in mid Oct in exchange for a ceasefire. The UN resolutions called for the release of all hostages, but the US blocked it. The reason Israeli hostages aren’t free is because",4052,585,419,161779
briebriejoy,"December 15, 2023 09:27 PM",I saw video of him being taken. and his injured arm was apparent. Both UN resolutions called for release of all hostages. Hamas terrorists dont often keep deals. x.com/MichaelRapapor…,2327,737,159,183437
briebriejoy,"December 16, 2023 12:12 AM",I’m confused by this because the genocide is being perpetrated by Israel.,4398,1603,298,185362
briebriejoy,"December 15, 2023 03:45 PM","No, you are acting like the history of conflict and suffering justifies genocide. Hamas does not want peace. This is not an opinion. This is their stated mission. Palestine should be free. from them and from Israeli control. but you have to get other nations involved to sponsor x.com/heimaeyita/sta…",2873,987,166,92856
briebriejoy,"December 07, 2023 04:35 PM","From @aaronjmate: Israeli Foreign Minister Shlomo Ben Ami said of Israels July 2000 Camp David ""offer"", which Hillary cites: “If I were a Palestinian, I would have rejected Camp David as well.”     Thats because Israel has never offered Palestinians an actual state, just West",4564,1584,336,101089
briebriejoy,"January 02, 2024 08:21 PM","My freshman dorm was named after Henry Pennypacker, Class of 1888, chairman of admissions at Harvard College, who used legacy status as a way to exclude Jewish applicants, who were largely descended from recent Eastern European immigrants.   Many Harvard Presidents have made Jewish students unsafe (or, more accurately, excluded them all together).  None of those presidents were ever ousted. It was never about antisemitism.   …",1148,272,67,82432
briebriejoy,"December 28, 2023 06:48 AM","He still can’t come up with a single non-ad hominem explanation for why he objects to Bree’s tweet.   Probably because it’s obviously true that it’s anti-democratic for Biden to ignore the overwhelming majorities who want a ceasefire, Medicare for all, student debt cancelation",1476,403,153,402917
briebriejoy,"January 08, 2024 08:01 PM",".@BillAckman’s hypocrisy as he defends his wife’s egregious plagiarism isn’t the story. The story is that a billionaire donor is trying to control free speech on college campuses, & is willing to deploy any pretext, & leverage the power of the federal government, to ensure Israel is never criticized.   New Radar:  …",6958,1929,318,225487
