Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
charliekirk11,"October 10, 2023 06:14 PM","NEW—Biden is meeting with his ""war cabinet"" to coordinate ""support for Israel, deter hostile actors, and protect innocent people.""  Does anybody actually trust this group of clowns not to let things spiral into another disaster?",15064,4225,7899,1113442
charliekirk11,"October 10, 2023 03:47 PM",BLM issues an statement in solidarity with the Palestinian people.   Are you paying attention yet?,6133,2501,1100,704745
charliekirk11,"October 10, 2023 04:21 PM","Stanford University students hang a bedsheet DEFENDING Hamass butchery of Jewish women and children.   Stanford, Columbia, Harvard.   Noticing a trend?",3077,1053,854,264161
charliekirk11,"October 10, 2023 03:39 AM","Let Israel pursue justice. America should be morally and diplomatically supportive, not militarily.   We must be clear.",3191,397,516,179339
charliekirk11,"October 10, 2023 07:54 PM",Hey @krassenstein just flagging this for you.  BLM -ANTIFA -HAMAS -INSERT NEW THING,1758,348,270,335904
charliekirk11,"October 08, 2023 11:43 PM","This is about the most disgusting politicization of the Hamas attacks on Israel I have seen yet.  Charlie Kirk is comparing a terrorist organization who murdered and kidnapped innocent women and children to Black Lives Matters, who were Americans protesting against police x.com/charliekirk11/…",2577,568,1360,393552
charliekirk11,"October 11, 2023 04:07 PM","Rashida Tlaib is a Hamas sympathizer, and now shes on tape refusing to condemn the rape and murder of innocent civilians.   She has no business being in Congress. She hates America. She hates our culture. She hates our heritage.  She should feel free to leave.",17597,6661,2097,605282
charliekirk11,"October 11, 2023 12:07 AM","In the last two years CBP has encountered 72,823 ""special interest aliens"" attempting to enter the US illegally, mostly from Middle Eastern countries that ""harbor or favor terrorism"" or pose a national security threat to the US. We have no idea who they are because most of their",1683,525,267,386774
charliekirk11,"October 11, 2023 10:13 PM","Israel is not Ukraine.  The war in Ukraine is an endless war. Ukraine will never defeat Russia — no matter how much money or how many weapons we give them. There is no clear plan for winning the war. Ukraine is profoundly corrupt, and we have no idea where the money goes and who",29540,6420,6769,3534715
charliekirk11,"October 11, 2023 09:19 PM","For years, Israel has pursued peace through a two state solution. Hamas only wants to pursue a final solution.",2364,351,422,124283
charliekirk11,"October 11, 2023 04:49 PM","You want to know the proper take away from whats happening Israel?  Shut down the government if we dont get border security.  Protect America. Secure the border. Deport the illegals.  And if Greg Abbott doesnt do it in TX, hes just as complicit as Joe Biden and the Democrats.",4367,1200,502,137788
charliekirk11,"October 11, 2023 07:57 PM",Biden is going to try and use the war in Israel to distract from the fact hes a traitor to America.,15983,3561,3197,348127
charliekirk11,"October 11, 2023 03:07 PM","ASU is now proudly hosting groups that sympathize with terrorists who murder and rape Jews, just months after they tried to kick me and Dennis Prager off campus!   Remember, nine out of ten times, the radicals are the very thing they accuse you of being.  Hamas, BLM, the",2197,743,205,447049
charliekirk11,"October 11, 2023 06:23 PM","In February 2020, Harvard Business School got its largest ever gift, $200 million, from Leonard Blavatnik, a Ukrainian Jew.  Bill Ackman, of Ashkenazi Jewish descent, has given tens of millions to Harvard.  There are thousands of others like them. Jews are some of the most",23543,5537,1454,3566599
charliekirk11,"October 12, 2023 04:20 PM",Of course they did. Terrorists living among us.,2072,83,80,148457
charliekirk11,"October 12, 2023 09:47 PM",Why don’t Hamas sympathizers in the West accuse Egypt’s government of racism and creating an open air prison in Gaza?,4405,428,147,155163
charliekirk11,"October 12, 2023 08:13 PM",America must stand up against those who support Hamas. Expel them. Get them out.,3646,937,438,207562
charliekirk11,"October 12, 2023 12:51 AM",Britain must stand up against those who support Hamas. Expel them. Strip them of their citizenship. Get them out. ⁦@spectator⁩  …,2906,970,406,251762
charliekirk11,"October 13, 2023 01:05 AM","How can these two things be true at the same time?!  1) Biden will pay for food, housing, and ""psychosocial"" services for 6 million illegals who broke into America.  2) 20,000 Americans stranded in Israel have to pay back Biden if they want him to evacuate them from a war zone.",28450,12019,2081,1100073
charliekirk11,"October 13, 2023 09:14 PM","Meet Ameer Hasan Loggins, the Stanford instructor who told Jewish students to stand in a corner while belittling the Holocaust and calling them ""colonizers."" His bio includes:  -A Bachelor’s and Masters degree in African American Studies from UC Berkeley.  -Currently earning his",23125,10878,4004,5914441
charliekirk11,"October 13, 2023 06:06 PM","No really, a Stanford instructor made Jewish students stand in a corner while delivering a rant belittling the genocide of millions of Jews in the Holocaust.  The instructor has been suspended—mercifully—but myself and many others have been warning of how our universities have",4449,587,418,137826
charliekirk11,"October 13, 2023 04:36 PM","BREAKING: Israeli forces have entered Gaza for ""localized"" raids, per IDF sources.",4524,1334,384,268666
charliekirk11,"October 13, 2023 02:08 PM",A knife wielding maniac just fatally stabbed a teacher in France yelling “Allahu Akbar.”  An Israeli embassy employee in Beijing was also stabbed.   Anti-Israel protestors are clashing with police in Jordan attempting to enter the West Bank.   Stay vigilant. Stay armed.,21831,5906,1519,7469258
charliekirk11,"October 13, 2023 12:46 AM",THOUGHTCRIME IS LIVE   -Why is the left openly endorsing Hamass civilian-murdering tactics? -Was colonialism a net positive or negative? -Does RFK Jrs independent presidential run help or hurt Trump?  …,5763,1244,485,325501
charliekirk11,"October 13, 2023 06:06 PM","Meet Ameer Hasan Loggins, the Stanford instructor who told Jewish students to stand in a corner while belittling the Holocaust and calling them ""colonizers."" His bio includes:  -A Bachelor’s and Masters degree in African American Studies from UC Berkeley.  -Currently earning his doctorate in African Diaspora Studies  -Research on reality TV and its effect on the perception of black Americans.  -Research at Harvard University’s “Hip-Hop Archive” at the Du Bois Institute.  -Work at Harvard’s Charles Hamilton Houston Institute for Race and Justice  Shockingly, an African American studies hire who has spent his entire career pointing and yelling “Racist!” responded to a terror attack by pointing and yelling “Racist!”",23125,10878,4004,5914442
charliekirk11,"October 13, 2023 02:33 AM","Israeli billionaires Idan and Batia Ofer donated more than $20 million to the last capital campaign of the Harvard Kennedy School. Now, they’ve just announced they are QUITTING the school’s board after Harvard’s “shocking” response to Hamas’s mass butchery of Israeli civilians.",5763,1244,485,325501
charliekirk11,"October 13, 2023 04:21 PM",Would have been nice had Hamas given Israeli civilians 24-hour notice.,7931,2346,383,792838
charliekirk11,"October 14, 2023 07:33 PM",Don’t listen to the haters.   I unequivocally stand with Israel and its right to defend itself. My time in the Holy Land changed my life forever and made me a stronger Christian. But I’m also not going to bend over backwards to prove just HOW behind Israel I am to satisfy a few RINOs and pompous know-it-alls on Twitter.  It’s because I care that I am shocked and angry at the intel failures that let this happen. Asking questions does not make you anti-Israel.   The facts are that Israel got intel something was mounting in Gaza but did not put military forces on the border on high alert. That warrants an explanation.   Israel has every right to kill every last Hamas terrorist.,3862,663,893,724019
charliekirk11,"October 14, 2023 07:33 PM",Don’t listen to the haters.   I unequivocally stand with Israel and its right to defend itself. My time in the Holy Land changed my life forever and made me a stronger Christian. But I’m also not going to bend over backwards to prove just HOW behind Israel I am to satisfy a few,3862,663,893,724019
charliekirk11,"October 14, 2023 08:33 PM",Middle Eastern nations should take refugees. It’s not America’s role.,13916,2380,1137,342398
charliekirk11,"October 14, 2023 02:39 PM","The $1.9 TRILLION American Rescue Plan was supposed to be about helping Americans recover from idiotic COVID lockdowns.  But for some reason, $500 million of that deficit spending went to the State Department to “resettle refugees.”  $33.7 million went directly to Gaza via the",18743,10008,1289,1249065
charliekirk11,"October 15, 2023 05:47 PM","Funny - for the last 4 years I’ve been accused of being a “Jewish shill” so this is new.  At TPUSA we sponsor 300 young people a year to visit Israel:   Daily on campus we offer pro-Israel activism supplies to hundreds of thousands of students.  We have hosted multiple YOUNG JEWISH LEADERSHIP SUMMITS over the years with thousands of Jewish students in attendance.  Just last week I was defending Israel against SJP activists at a campus event at UCF: …  Three weeks ago we kicked a Jew hater out of an event at ASU and did so publicly, so he snuck back in giving me a chance to tell him I dont put up with Jew hatred at our events or inside the conservative movement. Heres him attacking my ""Zionist ways"": …   We have also successfully thwarted BDS campaigns at dozens of universities.  This type of libel is poison, Ben.  You know nothing of what you speak except a 2 min video clip where I asked questions about the intel failures of the Israeli government which were reported by Axios and others.  If stuff like this continues, Israel will lose support from a major faction of voices on the right. Support Israel and you get called a Jew hater?  This is a repugnant lie from the pit of hell. You should be ashamed.",4607,999,882,1792980
charliekirk11,"October 15, 2023 08:01 PM",Funny - for the last 4 years I’ve been accused of being a “Jewish shill” so this is new.  At TPUSA we sponsor 300 young people a year to visit Israel:   Daily on campus we offer pro-Israel activism supplies to hundreds of thousands of students.  We have,4607,999,882,1792980
charliekirk11,"October 15, 2023 04:36 PM",No Gaza refugees.   We’ve seen enough Rashida Tlaib and Ilhan Omar types at our college campuses to last a generation.  Secure the border  Deport the illegals Reduce legal immigration And move to a point system to make sure those who come love America.,12502,4366,1537,1822788
charliekirk11,"October 16, 2023 08:50 PM","ASU President Michael Crow was silent last week as pro-Hamas ""protestors"" denigrated Jewish students on campus, but he worked over the weekend and sent an official email smearing TPUSA after ""queer"" ASU professor David Boyles attacked our cameraman.  Heres the video evidence, clear as day.   Professor Boyles attacked our crew first, and our reporter, Kalen D’Almeida, pushed him off to protect his cameraman. Violence is never okay and just because Professor Boyles happens to be gay (or whatever) doesnt give him the right to attack people because he doesnt like the questions theyre asking.  Our reporter used his constitutionally-protected speech to ask a taxpayer-funded employee some simple questions: Why is he the Phoenix sponsor of Drag Queen Story Hour? Why is he exposing minors to fetishists who dress up as women around little kids? Why is Boyles publishing books about minors having sex with adults? Why does he market his books in the ""coming of age"" section of Amazon? Why is he obsessed with underground queer sex ed?  President Crow is lying to his university, despite clear evidence contradicting his every word. Facing a $400 million budget shortfall and a AZ state investigation into violations of free speech, President Crow is picking a strange hill to die on.",12201,4815,897,2035670
charliekirk11,"October 16, 2023 04:29 PM",One of dozens of debates I have had - Israel vs Hamas + Iran + Hezbollah  There are millions of people in the West who support Hamas. They never should have been allowed into our countries.,3971,1234,835,430322
charliekirk11,"October 16, 2023 08:50 PM","ASU President Michael Crow was silent last week as pro-Hamas ""protestors"" denigrated Jewish students on campus, but he worked over the weekend and sent an official email smearing TPUSA after ""queer"" ASU professor David Boyles attacked our cameraman.  Heres the video evidence,",12201,4815,897,2035672
charliekirk11,"October 16, 2023 07:09 PM","BREAKING: Ronen Bar, the head of the Shin Bet security agency, accepts responsibility for the intelligence failures that led to the massacre of 1,300 Israelis and at least 30 Americans.  “Despite a series of actions we carried out, unfortunately on Saturday we were unable to",1678,459,253,376815
charliekirk11,"October 16, 2023 05:48 PM","Israel is right to invade Gaza, but the Biden Administration owes us an explanation for how they will keep Gaza refugees from colonizing America. Because right now, no matter what country ""accepts"" these refugees, it will be trivial to send them here. Even if we make Egypt or",6836,1641,930,815381
charliekirk11,"October 17, 2023 04:07 PM","King Abdullah of Jordan:   ""That is a redline No refugees in Jordan. No refugees in Egypt.""  NO ONE WANTS GAZAN REFUGEES.  Ask yourself why?",3734,1417,543,229412
charliekirk11,"October 17, 2023 08:34 PM","1,000 Harvard Students standing in solidarity with Hamas.  Jewish donors are finally realizing that theyve spent decades subsidizing Jew hatred on campus. Jewish donors work their whole life, then give away massive sums to create activists who hate them.  More than anything",40842,11318,4600,4060627
charliekirk11,"October 17, 2023 06:47 PM","The deaths of women and children in Gaza are the fault of Hamas, not Israel, just like the deaths in Japan during World War 2 were the fault of Japan, not America. When a government engages in unprovoked, murderous aggression, they are to blame for everything that results.",8355,2131,2484,645192
charliekirk11,"October 17, 2023 11:19 PM","Yesterday, millions saw Russell Rickford at Cornell say it was ""exhilirating"" and ""exciting"" to watch Hamas massacre Jews. Do you think he got that way yesterday? No. Hes always been that way, and has been employed at TWO different Ivy League schools (he was previously at",14945,4888,494,757330
charliekirk11,"October 17, 2023 08:34 PM","1,000 Harvard Students standing in solidarity with Hamas.  Jewish donors are finally realizing that theyve spent decades subsidizing Jew hatred on campus. Jewish donors work their whole life, then give away massive sums to create activists who hate them.  More than anything else, colleges are the source of the anti-Jew, anti-white, anti-West poisons that are destroying our nation.  But now, the tide is turning.",40842,11319,4600,4060629
charliekirk11,"October 18, 2023 06:40 PM","“F Israel and any Jew who supports Israel.”  Hamas? Iran? Nope! It’s the Biden Administration.  Biden’s DHS has hired former PLO spokeswoman Nejwa Ali to work as an Adjudication Officer for the U.S. Customs and Immigration Service — the job that decides who gets let into America as an “asylum seeker” and who gets left out.  Yes, Biden has a bloodthirsty terrorist supporting Jew-hater running our immigration system.  Our country is run by people who hate it. But you probably could have guessed that by now.",17503,7525,1635,2077161
charliekirk11,"October 18, 2023 06:40 PM",“F Israel and any Jew who supports Israel.”  Hamas? Iran? Nope! It’s the Biden Administration.  Biden’s DHS has hired former PLO spokeswoman Nejwa Ali to work as an Adjudication Officer for the U.S. Customs and Immigration Service — the job that decides who gets let into,17503,7525,1635,2077161
charliekirk11,"October 19, 2023 03:01 PM","Son of Hamas leader, Mosab Hassan Yousef, denounced Hamas and converted to Christianity after witnessing their savagery:   ""They dont care for the Palestinian people. They dont regard human life. I saw their brutality firsthand If they succeed in destroying Israel and building their state, what will they do? They will kill our people.""",27178,10411,1175,2561005
charliekirk11,"October 19, 2023 07:26 PM",We must stop importing people who hate Jews and hate America.  The experiment has officially failed.,7744,1766,1746,388954
charliekirk11,"October 19, 2023 03:01 PM","Son of Hamas leader, Mosab Hassan Yousef, denounced Hamas and converted to Christianity after witnessing their savagery:   ""They dont care for the Palestinian people. They dont regard human life. I saw their brutality firsthand If they succeed in destroying Israel and",27178,10411,1175,2561005
charliekirk11,"October 20, 2023 03:36 PM","Meet Aleela Taylor, a 2023 Fellow for Americans for Immigration Justice Corps, tearing down posters of kidnapped Israeli women and children in Miami.  Here response when confronted by concerned citizens?  ""Youre uninformed.""  The arrogance is indoctrinated.  Video by:",21303,9341,3405,3428137
charliekirk11,"October 21, 2023 04:44 AM","Ilhan the Ingrate Omar says it’s “scary” to serve in Congress with people who dare to notice Muslims commit acts of terror. She’s OUTRAGED that Israel is defending itself and demands a ceasefire even as Hamas continues shooting rockets at innocents. Remind me, where was her outrage and press conferences when Muslim terrorists murdered 1,300 Israeli civilians in cold blood? Where is her anger that Hamas still has 20 American hostages? Gee, it’s almost like she doesn’t actually care.",30855,9031,8329,3132026
charliekirk11,"October 21, 2023 04:44 AM","Ilhan the Ingrate Omar says it’s “scary” to serve in Congress with people who dare to notice Muslims commit acts of terror. She’s OUTRAGED that Israel is defending itself and demands a ceasefire even as Hamas continues shooting rockets at innocents. Remind me, where was her",30855,9031,8329,3132026
charliekirk11,"October 22, 2023 04:59 PM","Disgraced BLM activist Shaun King says he helped free American hostages released from Gaza and knows them personally, hostages say they never heard of him  …",8147,2897,592,337442
charliekirk11,"October 23, 2023 07:42 PM",Here’s a kindergarten graduation in Gaza. Hamas starts them young.,4287,2907,669,649384
charliekirk11,"October 23, 2023 06:25 PM","Karine Jean-Pierre is asked if Joe Biden and his handlers are worried about the rise in anti-Semitism and she instantly jumps to defend Muslims:   ""Muslims and those perceived to be Muslim have endured a disproportionate number of hate-fueled attacks. ""  What on earth?!?",7903,2422,1927,886052
charliekirk11,"October 23, 2023 04:36 PM","LEAKED: Hamas, Hezbollah terrorists could already be in US: DHS report",1971,864,1132,176398
charliekirk11,"October 24, 2023 05:16 PM",Beyond Evil.  A Palestinian girl play-acts the murder of Jews and Americans.   Is this real??,2721,1233,1196,281411
charliekirk11,"October 25, 2023 01:59 AM","Our @TPUSA staffer, Peter Christos, tried to escort an elderly Jewish couple to safety and away from a violent mob of Hamas sympathizers. He ended up being viciously assaulted instead. Imagine if he was a Muslim and his attackers wore MAGA hats. This would be the #1 news story in the country.   I joined @gregkellyusa to tell what happened.",1239,521,106,107384
charliekirk11,"October 25, 2023 10:30 PM","Jewish students at @cooperunion are trapped inside the school library with the doors locked as pro-Palestinian, Hamas sympathizers moved their “protest” indoors once they found out Jews were sheltering inside. Imagine the if the roles were reversed.",2990,1224,481,222417
charliekirk11,"October 25, 2023 01:59 AM","Our @TPUSA staffer, Peter Christos, tried to escort an elderly Jewish couple to safety and away from a violent mob of Hamas sympathizers. He ended up being viciously assaulted instead. Imagine if he was a Muslim and his attackers wore MAGA hats. This would be the #1 news story in",1239,521,106,107384
charliekirk11,"October 26, 2023 10:50 PM","Billionaire Jewish investor Leon Cooperman has just announced that he is STOPPING all future giving to Columbia University after  Joseph Massad, Professor of Modern Arab Politics, called the Hamas massacre ""awesome."" Cooperman has donated $50 million to the school.  “I think these kids at the colleges have sht for brains.""  Cooperman joins a growing list of large donors who have pulled funding from some of Americas formerly prestigious universities.  Israeli billionaires Idan and Batia Ofer donated more than $20 million to Harvard Kennedy School. They are now quitting the schools board and will stop giving.  Wharton megadonor and Billionaire Marc Rowan has stopped giving and is publicly calling on other large donors to ""close their checkbooks.""  Utah billionaire Jon Huntsman has stopped giving to UPenn over that school’s response to the Hamas attacks.  David Magerman, who helped build Renaissance Technologies, is also pulling his money from UPenn.  Jonathon Jacobson of Highsage Ventures, who has given tens of millions to UPenn, closed his checkbook as well.  A nonprofit founded by former Victorias Secret billionaire Leslie Wexner and his wife Abigail have cut off ties with Harvard University.  Its happening.",9424,2302,872,774327
charliekirk11,"October 26, 2023 10:50 PM","Billionaire Jewish investor Leon Cooperman has just announced that he is STOPPING all future giving to Columbia University after  Joseph Massad, Professor of Modern Arab Politics, called the Hamas massacre ""awesome."" Cooperman has donated $50 million to the school.  “I think",9424,2302,872,774327
charliekirk11,"October 26, 2023 06:37 PM","How anti-Semitic is the modern Democrat Party?  Joe Biden just reaffirmed Americas support for Israel after Hamass massacre of 1,400 civilians and his approval rating DROPPED by 11 percent among Democrats in a single month, to its lowest level ever.  Democrats now side with",3666,872,528,384580
charliekirk11,"October 27, 2023 06:45 PM","WARNING LANGUAGE: New Yorkers in Forest Hills, Queens confront a man ripping down flyers of Israeli hostages:  ""You can wave your Palestine flag and say death to the Jews or America, it’s a free country. But we can put up fking signs.”",2318,452,264,188752
charliekirk11,"October 27, 2023 12:51 AM",A Jewish student gets attacked at Tulane University.  I hope liberal Jews start waking up!  Stop supporting institutions that hate you.,7273,2673,1072,409225
charliekirk11,"October 27, 2023 08:33 PM",Sent by a supporter in the D.C. area. Two trans flags + a Palestinian flag. Liberals are very confused people!,3022,503,425,167137
charliekirk11,"October 28, 2023 10:18 PM","Trump SLAMS Bidens foreign policy, vows to deport Hamas terrorist sympathizers   …",5390,1002,443,140446
charliekirk11,"October 29, 2023 10:39 PM","Richmond, California has become the first US local government to officially condemn Israel and declare its support for Hamas.   One third of Richmond was born outside the U.S. Immigration has consequences.",6589,3345,1032,426849
charliekirk11,"October 30, 2023 09:49 PM","Watch Peter Doocy make Karine Jean-Pierre SQUIRM with one very simple question:  ""You guys talk about extremists—it is usually about MAGA extremists—so what about these protestors who are making Jewish students feel unsafe on college campuses? Are they extremists?""  Notice that when asked about anti-Semitism she proceeds to reference completely unrelated Charlottesville and Trumps so-called ""Muslim Ban"" that is looking better and better by the day.  Pure gaslighting drivel to avoid stating the obvious.",25695,5580,1831,3763823
charliekirk11,"October 30, 2023 09:49 PM","Watch Peter Doocy make Karine Jean-Pierre SQUIRM with one very simple question:  ""You guys talk about extremists—it is usually about MAGA extremists—so what about these protestors who are making Jewish students feel unsafe on college campuses? Are they extremists?""  Notice that",25695,5580,1831,3763823
charliekirk11,"October 31, 2023 03:38 PM","JUST IN: Democrats SCREAM at Democrats in Senate hearing with Antony Blinken as he asks for $14 billion in aid for Israel.  Hamas and Jew hatred has awakened the anti-war spirit within the left, a contigent that was eerily silent in recent years so long as the people dying were innocent women and children in East Ukraine.  The war in Israel is quite literally tearing the Democrat Party apart.",6899,2537,1235,986749
charliekirk11,"October 31, 2023 03:38 PM","JUST IN: Democrats SCREAM at Democrats in Senate hearing with Antony Blinken as he asks for $14 billion in aid for Israel.  Hamas and Jew hatred has awakened the anti-war spirit within the left, a contigent that was eerily silent in recent years so long as the people dying were",6899,2537,1235,986749
charliekirk11,"November 01, 2023 04:21 PM","TikTok is a deluge of anti-Israel propaganda.   For Gen Z, TikTok is now their de-facto search engine.  According to @jmj the top hashtag for Palestine has 3 BILLION views vs. only 200 million views for Israel.  Opposing views may be allowed on X/Twitter now, but if you want to know why Gen Z is so vehemently anti-Israel, the woke mind virus is being algorithmically pumped into their minds virtually unopposed.  All of our TPUSA contributors and influencers can attest. They get strikes, bans, and suspensions for posting basic conservative ideas on the platform.   TikTok is a rigged game, and it must be stopped.",1789,484,771,484170
charliekirk11,"November 02, 2023 03:41 PM","NEW—President Trump is vowing to REVOLUTIONIZE higher education. His new plan would:  - Create a free, federally funded online university called ""American Academy"" - Ban wokeness and jihadism - Allow credentials to be used to apply for government and federal contractor jobs - Grant credit to students for past coursework - Tax large private university endowments like Harvards to pay for the free school - Sue and fine institutions that fail to uphold free speech laws or encourage anti-Semitism  “We spend more money on higher education than any other country and yet, they’re turning our students into communists and terrorists and sympathizers of many, many different dimensions. We can’t let this happen.”",21236,6744,4447,2123357
charliekirk11,"November 02, 2023 03:41 PM","NEW—President Trump is vowing to REVOLUTIONIZE higher education. His new plan would:  - Create a free, federally funded online university called ""American Academy"" - Ban wokeness and jihadism - Allow credentials to be used to apply for government and federal contractor jobs -",21236,6744,4447,2123357
charliekirk11,"November 05, 2023 02:52 AM",Imagine how many of these pro-Hamas thugs we could have deported if Joe Biden and the Democrats hadn’t rigged the 2020 election.,13414,2608,1513,337492
charliekirk11,"November 05, 2023 01:33 AM","Thousands of pro-Hamas demonstrators vandalized the White House gate to shouts of “Free Palestine” ""Allahu Akbar!"" and ""F Joe Biden!""  Video shows some climbing the gate while others threw objects at the Secret Service. A nearby McDonalds was also vandalized by these thugs.",3128,1032,880,824750
charliekirk11,"November 07, 2023 09:12 PM","Ilhan Omar delivers a shrieking address to Congress to defend fellow Squad member and embattled Palestine First activist, Rashida Tlaib:   ""Rashida will stand strong, and the Palestinian movement will continue for liberation until every single Palestinian has the right to live in liberty.""",7646,2466,5186,3327504
charliekirk11,"November 07, 2023 09:12 PM","Ilhan Omar delivers a shrieking address to Congress to defend fellow Squad member and embattled Palestine First activist, Rashida Tlaib:   ""Rashida will stand strong, and the Palestinian movement will continue for liberation until every single Palestinian has the right to live in",7646,2465,5186,3327505
charliekirk11,"November 07, 2023 01:10 AM",BREAKING: Elderly Jewish man assaulted and killed by pro-Palestinian protester in Los Angeles,4540,2114,724,425078
charliekirk11,"November 07, 2023 05:49 PM",A Lifelong Democrat Jew in New York is voting Republican today.  People are waking up to the vile hatred that has come to define the modern Democrat Party. …,9201,1944,816,449469
charliekirk11,"November 07, 2023 02:15 PM","As Paul Kessler’s blood was still on the ground, as he was rushed away in an ambulance where he would die from massive head trauma, the anti-Israel “protesters” who killed him resumed chanting. Their social media posts said they expected “crusty old racist white men” to be there.",12824,5601,1082,2057703
charliekirk11,"November 09, 2023 04:52 PM",Did AP and Reuters have journalists embedded with Hamas terrorists? Did they have advance warning of the attack?  Fun fact: AP used to share office space with Hamas in Gaza.,1436,420,382,249597
charliekirk11,"November 10, 2023 03:36 PM","Pro-Hamas sympathizers call to “Free Gaza” and vandalized a NYC police car with “KKK” and “IDF” signs.   Free Palestine = BLM 2.0   All the same people, networks, and rage.",4125,1200,694,407718
charliekirk11,"November 10, 2023 08:52 PM","BREAKING: Columbia University has suspended Students for Justice in Palestine (SJP) and Jewish Voice for Peace (JVP), a Palestinian activist group. A massive move by an Ivy League School.",20591,7500,1012,1573191
