Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
mmpadellan,"November 17, 2023 01:14 AM","Israel has a right to exist. Palestine has a right to exist. A two-state solution is the ONLY way forward. BOTH need to be free of terrorist violence, retaliatory violence, settler violence, and occupier violence. Free of violence, PERIOD.  Both sides have suffered tremendous",4382,1173,403,123424
mmpadellan,"November 18, 2023 10:41 PM","If January 6th was such a peaceful gathering and NOT an insurrection, why was domestic terrorist Ashli Babbitt shot while trying to climb through a window busted by ""peaceful tourists?""  Why were people trying to gouge the eyes out of police officers?  Why were both Republican and Democratic members of Congress forced to shelter in place while people tried to bash the doors in?  Why was there a gallows brought there while people chanted ""hang Mike Pence?""  Why did they evacuate Mike Pence?  Why was Josh Hawley running for his carpetbagging life?   Why was fecal matter smeared on the walls?  Why did Laura Ingraham and Don Jr frantically try to get Mark Meadows to get trump to stop the violence?  So many questions.",10476,3325,2476,667873
mmpadellan,"November 18, 2023 10:41 PM","If January 6th was such a peaceful gathering and NOT an insurrection, why was domestic terrorist Ashli Babbitt shot while trying to climb through a window busted by ""peaceful tourists?""  Why were people trying to gouge the eyes out of police officers?  Why were both Republican",10476,3325,2476,667873
mmpadellan,"November 22, 2023 10:57 PM",I think its reasonable to be relieved that the Rainbow Bridge incident was NOT a terrorist attack.  Unless you watch Fox News. Watching Fox is unreasonable.,6397,872,683,189605
mmpadellan,"November 22, 2023 01:17 AM",MAJOR BREAKING: The Israeli Cabinet has just agreed to a deal for the release of up to 50 hostages and an increase in humanitarian aid to Palestinians in exchange for a 5-day pause in bombing and a Palestinian prisoner release.,1069,183,94,34528
mmpadellan,"November 22, 2023 08:31 PM","Im seeing a ton of right wing accounts on this platform have already rushed to declare the Rainbow Bridge explosion a ""terrorist attack"" without getting official confirmation from authorities.  It might turn out thats what it was. I prefer to wait for the facts.",4563,582,1404,212434
mmpadellan,"November 23, 2023 04:10 AM",Ted Cruz refuses to delete this long debunked notion that the Rainbow Bridge incident was a terrorist attack.  What can we expect from the guy who let trump diss his wife and his father before bending the knee.  Pathetic.,5801,1625,785,264174
mmpadellan,"November 24, 2023 04:59 PM","Lyin Ted: It has been over 24 hours since New York Governor Kathy Hochul announced that the Rainbow Bridge incident was not terror related, and Senator Ted Cruz still has this post up.  Cruz wrote ""This confirms our worst fear: the explosion at Rainbow Bridge was a terrorist",1217,540,159,81406
mmpadellan,"November 25, 2023 02:00 PM","Good morning and Happy Saturday to everyone who agrees that the Abraham Accords did NOTHING to bring peace to the Middle East, since it was just between countries not at war with each other.  All it did was bring billions to the pockets of trump and Jared Kushner.",6557,1837,876,222601
mmpadellan,"November 26, 2023 09:52 PM","Speaking as one of the 3.45 million Muslim Americans living here, I can confirm the insurrection inciter is lying as usual.  Islam does not hate us, as in America or the West or whatever, not any more than any other religion would.  And this is more proof that anyone who is voting for trump is voting for the kind of rhetoric that would turn an entire bigoted slice of his base against a group of people based on the religion they practice.  Ill admit that President Biden isnt perfect, but hes head and shoulders better than the twice-impeached hate monger who is only running for President to avoid prison.  Ill take four more years of President Biden over another nano second of the shit stain that is Donald trump.",9439,3049,4760,547457
mmpadellan,"November 26, 2023 09:52 PM","Speaking as one of the 3.45 million Muslim Americans living here, I can confirm the insurrection inciter is lying as usual.  Islam does not hate us, as in America or the West or whatever, not any more than any other religion would.  And this is more proof that anyone who is",9439,3049,4760,547457
mmpadellan,"December 04, 2023 01:30 PM","Good morning and Happy Monday to everyone who agrees that its bad enough that trump incited an insurrection and stole classified secrets, but his intention to reinstate his Muslim ban is disqualifying.  He must never set foot in the White House ever again.",6052,1356,1539,274355

"|RUN STATISTICS|
"
"Time Processed: November 19, 2024 11:37 PM
","Number of discards: 1335
","List of accounts processed: []
","List of accounts coming in: ['mmpadellan']
","List of accounts needed to be rerun: ['mmpadellan', 'mmpadellan', 'mmpadellan']
",List of accounts with parsed but only irrelevant tweets: []
