Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
TomFitton,"October 26, 2023 09:12 PM","October 24, 2023  VIA ELECTRONIC TRANSMISSION The Honorable Merrick Garland Attorney General Department of Justice The Honorable Christopher Wray Director Federal Bureau of Investigation  Dear Attorney General Garland and Director Wray:  Since July 25, 2022, I have requested information from  the Justice Department and FBI with respect to legally protected whistleblower disclosures  that informed my office of political bias infecting the decision-making process in investigations related to the Biden family. 1 Since that date, the Justice Department and FBI have failed to provide responsive records. This letter is based on years of investigation, including the provision of information, records, and allegations from multiple Justice Department whistleblowers that indicate there is - and has been - an effort among certain Justice Department and FBI officials to improperly delay and stop full and complete investigative activity into the Biden family, including but not limited to FD-1023s referencing the Biden family. This alleged political infection breaks faith with the American people, and it will ruin our governmental institutions should it continue. As just one initial example, Ive been made aware that at one point in time the FBI maintained over 40 Confidential Human Sources that provided criminal information relating to Joe Biden, James Biden, and Hunter Biden. An essential question that must be answered is this: did the FBI investigate the information or shut it down? Indeed, if those sources were improperly shut down, it wouldnt be out of the ordinary for the FBI, as this letter will address.  By way of initial background, since August 2019, Senator Johnson and I have investigated the Biden familys foreign financial dealings and business arrangements. On September 23, 2020, and November 18, 2020, we issued reports detailing our findings based in part on hundreds of Treasury Department Suspicious Activity Reports, transcribed interviews, and thousands of pages of Obama/Biden administration government records. Our findings indicated potential criminal activity, to include money laundering, with respect to members of the Biden family and their business associates as well as strong financial connections to questionable foreign nationals and foreign government-linked corporate entities. Then, in March and April of 2022, we gave three speeches on the Senate Floor and made public bank records supporting the same findings and further connecting the Biden family business to businesses linked to the communist Chinese government. After that, on October 26, 2022, Senator Johnson and I provided hundreds of pages of bank records to U.S. Attorney Weiss connecting the Biden family to Chinese-government linked entities. Since August 2019, the Justice Department and FBI have refused to answer our questions, cooperate with our investigation, and have made every effort to obstruct and frustrate legitimate and constitutional congressional oversight.  On July 25, 2022, I wrote to the both of you.5 In that letter, I described whistleblower allegations that the FBI developed information in 2020 about Hunter Biden s criminal financial and related activity but ultimately shut it down based on false assertions that it was subject to foreign disinformation. Its been alleged that the basis for shutting the investigative activity down was an August 2020 assessment created by FBI Supervisory Intelligence Analyst Brian Auten. That assessment was used by an FBI HQ team to improperly discredit negative Hunter Biden information as disinformation and caused investigative activity to cease. The precise basis for how the FBI HQ team selected the specific information for inclusion in Autens assessment is unknown, but the focus of the FBI HQ teams attention involved derogatory information about Hunter Biden and Joe Biden.  In that same letter, I noted that in October 2020, an avenue of derogatory Hunter Biden reporting was ordered closed at the direction of Assistant Special Agent in Charge Tim Thibault. My office has been made aware that FBI agents responsible for the information that was shut down were interviewed by the FBI HQ team in furtherance of Autens assessment. Publicly released portions ofThibaults interview with the House Judiciary Committee confirm the whistleblower allegations. The transcript reportedly notes that an FBI HQ and FBI Baltimore element wanted the Hunter Biden reporting closed, which Thibault followed through on.  On October 13, 2022, I wrote to the both of you and U.S. Attorney Weiss with respect to specific records within the possession of the Justice Department and FBI indicating potential criminal activity in the Biden familys foreign business deals. This included the Biden family 1023 that Chairman Comer and I ultimately made public on July 25, 2023. Specifically, I requested an array of records relating to that Biden family 1023. While all three recipients of my letter have failed to provide the requested information, none have disputed the allegations Ive presented to them.  Although investigative activity was scuttled by the FBI in 2020, the origins of additional activity relate back to years earlier. For example, in December 2019, the FBI Washington Field Office closed a ""205B"" Kleptocracy case, 205B-~ Serial 7, into Mykola Zlochevsky, owner of Burisma, which was opened in January 2016 by a Foreign Corrupt Practices Act FBI squad based out of the FBIs Washington Field Office. This Foreign Corrupt Practices Act squad included agents from FBI HQ. In February 2020, a meeting took place at the FBI Pittsburgh Field Office with FBI HQ elements. That meeting involved discussion about investigative matters relating to the Hunter Biden investigation and related inquiries, which most likely wouldve included the case against Zlochevsky. Then, in March 2020 and at the request of the Justice Department, a ""Guardian"" Assessment was opened out of the Pittsburgh Field Office to analyze information provided by Rudy Giuliani.  During the course of that assessment, Justice Department and FBI officials located an FD-1023 from March 1, 2017, relating to the ""205B"" Kleptocracy investigation of Zlochevsky. That FD-1023 included a reference to Hunter Biden being on the board of Burisma, which the handling agent deemed at the time non-relevant information to the ongoing criminal financial case. And when that FD-1023 was discovered, Justice Department and FBI officials asked the handler for the Confidential Human Source (CHS) to re-interview that CHS. According to reports, there was ""a fight for a month"" to get the handler to re-interview the CHS. Eventually, that re-interview took place and the Biden family 1023 about the alleged criminal scheme between then-Vice President Biden, Hunter Biden, and Zlochevsky was created in June 2020. A 1023 must be serialized to a case, so that Biden family 1023 was serialized to the Pittsburgh Assessment. Accordingly, claims that the Biden family 1023 was part of the information provided by Giuliani are incorrect. The information in the Biden family 1023 was obtained separate from Giuliani from a long-standing, high-paid FBI CHS whos been used in other investigative matters by the FBI, as the Zlochevsky case illustrates. That Biden family 1023 was serialized into the Pittsburgh Assessment simply because it was the administrative avenue to house the source information.  Due to the fact there was no case and merely an assessment, Justice Department and FBI officials were limited in their investigative abilities including conducting database checks instead of using subpoenas and search warrants. In addition, my office has been informed that the FBI agents and DOJ officials working the Pittsburgh Assessment had to pause their work for weeks at a time because the assessment had to be reapproved every 30 days by multiple DOJ and FBI officials. On June 30, 2020, the Biden family 1023 was serialized into the Pittsburgh Assessment, and FBI leadership would likely have been briefed on it due to the nature of the reporting. Either on that day or shortly thereafter, travel mentioned in the Biden family 1023 was confirmed as well as some meetings that took place.  In August 2020, and possibly earlier, Supervisory Intelligence Analyst Brian Auten opened the aforementioned assessment, which was used by the Foreign Influence Task Force to seek out CHS holdings at FBI Field Offices across the country relating to the Biden family and falsely discredit them as foreign disinformation. Also, in August 2020, the Foreign Influence Task Force improperly briefed me and Senator Johnson with respect to our Biden family investigation after pressure from congressional Democrats. That improper briefing was used by Democrats and the partisan media to falsely claim our investigation, which was based on Obama/Biden administration records, was impacted by foreign disinformation.   On September 3, 2020, the Pittsburgh Assessment was closed - after a mere six months- and on September 14, 2020, the Foreign Influence Task Force communicated with the handling agent for the Biden family 1023. According to information provided to my office, the Foreign Influence Task Force attempted to shut down that reporting by falsely saying it was subject to foreign disinformation. It should be emphasized that the basis for trying to shut down the Biden family 1023 has been described to my office as highly suspect and is contradicted by other documents my office has been told exist within the Foreign Influence Task Force, FBI Seattle Field Office, FBI Baltimore Field Office, and FBI HQ holdings.  On September 21, 2020, after closure of the Pittsburgh Assessment, U.S. Attorney Scott Brady transmitted a report to Principal Associate Deputy Attorney General Rich Donoghue summarizing the findings of the FBI assessment. The subject line of that report stated, ""VETTING."" According to information provided to my office, the officials involved in the assessment had limited ability to verify all information in the Biden family 1023 because the Justice Department did not authorize them to use a grand jury and, therefore, they didnt have all the tools at their disposal to run the information to ground, including subpoenas to obtain documents and interviews. However, the report included a recommendation that additional investigative activity be done. Notably, my office has been informed that, with respect to the CHS in the Biden family 1023, the U.S. Attorneys Office for the Western District of Pennsylvania coordinated with the U.S. Attorneys Office for the Eastern District of New York in 2020 and found no hits to known sources of Russian disinformation. The report, including information on the Biden family 1023, was ultimately transmitted to U.S. Attorney Weiss who, according to Attorney General Garland, had every investigative tool at his disposal even before being designated as a special counsel.   Since making the Biden family 1023 public on July 25, 2023, its been made clear by former Attorney General Barr, Director Wray, and Deputy Director Abbate that the 1023 is part of an ongoing investigative matter, indicating its investigative credibility and authenticity. As such, its essential that we examine the alleged attempts by FBI personnel to sweep it under the rug, as well as what steps U.S. Attorney Weiss has taken to use the document for his ongoing investigation.  On October 5, 2020, Supervisory Special Agent Eric Miller and Assistant Special Agent in Charge Thibault participated in a call with the Washington Field Office; Baltimore Field Office; Wilmington, Delaware FBI agents; and FBI management personnel. That call allegedly included Assistant Special Agent in Charge Alfred Watson, Supervisory Special Agent Joe Gordon, Special Agent Susan Roepcke and Special Agent Joshua Wilson. Notably, FBI agents from the Baltimore Field Office were attached to U.S. Attorney Weisss investigation. My office has been informed that on that call it was confirmed the Delaware case currently run by U.S. Attorney Weiss was opened as a money laundering and Foreign Agents Registration Act case, not a bribery case as the Biden family 1023 would appear to require, and that it was jointly worked with the IRS. On that call, it was made clear that Delaware FBI agents were in possession of email evidence that contradicted denials made by Joe Biden that he was never aware of or involved in Hunter Bidens business arrangements.  On October 23, 2020, Tony Bobulinski met with and was interviewed by James Dawson, a Washington Field Office Special Agent in Charge, Acting Assistant Special Agent in Charge Giulio Arseni, Special Agent William Novak, and Special Agent Garrett Churchill. Bobulinski provided first-hand knowledge as an eye and ear witness to Joe Bidens involvement in potentially criminal schemes with Hunter Biden. Notably, on October 13, 2022, I wrote a letter to the both of you and U.S. Attorney Weiss with respect to a summary of Bobulinskis FBI interview that my staff reviewed which included, in part, reference to the Bidens receiving an unsecured $5 million loan, intended to be forgivable, from CEFC in 2017 that would serve as payment for actions Joe Biden took during his vice presidency. This financial strategy to illegally treat income as a loan is consistent with IRS whistleblower testimony that indicated Hunter Biden attempted the same with respect to other income, including payments received from Burisma.  Also on October 23, 2020, Justice Department and FBI Special Agents from the Pittsburgh Field Office briefed Assistant U.S. Attorney Lesley Wolf, one of U.S. Attorney Weisss top prosecutors, and FBI Special Agents from the Baltimore Field Office with respect to the contents of the Biden family 1023. However, the meeting did not include any IRS agents, and AUSA Wolf prevented investigators from seeking information about Joe Biden s involvement in Hunter Bidens criminal arrangements.  Based on the information provided to my office over a period of years by multiple credible whistleblowers, there appears to be an effort within the Justice Department and FBI to shut down investigative activity relating to the Biden family. Such decisions point to significant political bias infecting the decision-making of not only the Attorney General and FBI Director, but also line agents and prosecutors. Our Republic cannot survive such a political infection and you have an obligation to this country to clear the air.  Accordingly, based on the aforementioned information, Ive obtained the names of 25 DOJ and FBI personnel to interview at a future date, some of whom are named above, who either had a direct or indirect role in the allegations described above. In addition, please provide the requested information no later than November 17, 2023:  1. All records 19 between and among the U.S. Attorneys Office for the Western District of Pennsylvania and the U.S. Attorneys Office for the Eastern District of New York relating to Hunter Biden, James Biden, Joe Biden, and the Biden family 1023.  2. An unredacted copy of the September 2020 report transmitted by Justice Department officials to PADAG Richard Donoghue.  3. All records, including FD-71, FD-209a, FD-302, FD-794b, FD-1023, FD-1040a, FD-1057 and Guardian leads, from January 1, 2014, to the date of this letter that reference Mykola Zlochevsky, Hunter Biden, James Biden, and Joe Biden.  4. Was Tony Bobulinskis interview summary placed within Guardian? Was it placed within an investigative case file?  5. All records relating to the May 2, 2017, and May 3, 2017, meetings between Tony Bobulinski and Joe Biden.  6. The case file for the Auten assessment.  7. All records related to derogatory information on Hunter Biden, James Biden, Joe Biden, and their foreign business relationships.  8. All records derived from reporting on derogatory information linked to Hunter Biden, James Biden, Joe Biden, and their foreign business relationships that was overseen under the approval, guidance, and purview of ASAC Thibault from January 1, 2020, to his last day at the FBI.  9. All opened and closed cases initiated by the Washington Field Office under the purview of ASAC Thibault that were ordered closed by ASAC Thibault and/or denied for opening by the Justice Departments Public Integrity Section, and/or the United States Attorney Offices in the District of Columbia and Eastern District of Virginia.  10. All records between and among the Foreign Influence Task Force, FBI Seattle Field Office, FBI Baltimore Field Office, and FBI HQ using the terms ""Russian Disinformation"" or ""foreign disinformation"" from January 2019 to the date of this letter.  11. From September 2020 through December 2020, all records between and among FBI Baltimore Field Office, FBI Washington Field Office, and Delaware FBI agents regarding the Hunter Biden matter, including but not limited to ASAC Alfred Watson, SSA Joe Gordon, SA Susan Roepcke, and SA Joshua Wilson.  12. All records from January 1, 2020, to the date of this letter between and among the FBIs Foreign Influence Task Force (1) regarding the liquidation of human source reporting relating to Hunter Biden and Joe Biden; (2) Biden family 1023; (3) and all references to ""Biden.""  13. All records from January 2019 to the date of this letter between and among the FBI Washington Field Office; FBI Baltimore Field Office; FBI Seattle Field Office; Delaware FBI agents; and FBI management personnel relating to the Hunter Biden matter, to include ASAC Alfred Watson, SSA Joe Gordon, ASAC Tim Thibault, SA Susan Roepcke and SA Joshua Wilson.  14. All records between and among Washington Field Office SAC James Dawson, Acting Assistant Special Agent in Charge Giulio Arseni, SA William Novak, and SA Garrett Churchill relating to Tony Bobulinski.  15. All records between SSA Eric Miller and ASAC Thibault regarding CHS reporting on all Hunter Biden related matters.   Transparency brings accountability.  Sincerely, Charles E. Grassley (@ChuckGrassley) Ranking Member Committee on the Budget",10342,4333,415,690338
TomFitton,"October 28, 2023 09:35 PM",Obama/Biden gang working hard to protect Hamas terrorists.,1466,438,147,92291
TomFitton,"October 28, 2023 05:16 AM",.@NBCNews activist defends hundreds of terrorist supporters shutting down transportation hub in NYC. But he does attack @FoxNews.,2723,1042,156,180108
TomFitton,"October 27, 2023 09:08 PM","So many innocent people are already dying in Gaza, so many more would die in a ground invasion, and so much more could escalate and go wrong for everyone involved. Meanwhile, theres no sense at all of what the objective would be. x.com/JohnHudson/st…",5422,746,237,95703
TomFitton,"October 29, 2023 03:10 AM",Leftist terrorist supporters disrupt football game.,5874,1841,240,95839
TomFitton,"October 28, 2023 09:33 PM","Protesters have stormed the field, delaying the USC vs. Cal football game, calling for ceasefire in Palestine in Berkeley, California .",5601,2161,233,90024
TomFitton,"November 01, 2023 09:46 PM","Taking on hate is a national priority.  Today, @POTUS and I are announcing the countrys first National Strategy to Counter Islamophobia.  This action is the latest step forward in our work to combat a surge of hate in America.",14762,11553,28877,39550975
TomFitton,"November 03, 2023 04:06 PM",Jordanian national arrested in Houston allegedly planned attack on Jews … via @nypost,1504,772,112,48552
TomFitton,"November 04, 2023 05:01 AM",".@RashidaTlaib, a terrorist supporter, unsurprisingly lies about a terrorist slogan.",3438,817,194,107249
TomFitton,"November 04, 2023 07:00 PM",Citizen confronts individuals who ripped down flyer advertising vigil for Hamas terrorist kidnap victims. …,1806,414,127,79412
TomFitton,"November 04, 2023 12:08 AM","NEW: Israeli govt rejects Biden administration pressure to help murderous, raping terrorists in Gaza with cease-fire.",10806,3296,428,642674
TomFitton,"November 05, 2023 12:31 AM",Left-wing terrorist supporters attacking WH. Again.,1498,604,358,147442
TomFitton,"November 05, 2023 12:09 AM","HAPPENING NOW: Pro-Hamas  protesters surround the White House, defy Secret Service",10957,4418,826,1128623
TomFitton,"November 05, 2023 10:52 PM","The Clintons, Qatar, and the Israel Massacre -",1498,604,358,147443
TomFitton,"November 05, 2023 04:14 PM","The terrorist war against Israel has exposed that there are a large number of American left-wing activists who will promote, defend, and excuse the murder, rape, kidnapping, etc. of their political enemies.",11115,4026,246,187541
TomFitton,"November 04, 2023 08:55 PM","Not Qatar. Not Egypt. Not Lebanon.  Washington DC, 2023. Pro-Palestinian march stretches as far as the eye can see.",1328,496,80,47897
TomFitton,"November 06, 2023 06:25 PM",Terrorist supporters target US military operations in the United States.,4515,2626,1388,413357
TomFitton,"November 06, 2023 03:52 PM",BREAKING: Antifa and pro-Palestinian activists are blocking a US military ship from loading weapons and supplies being sent to Israel.  This is at the Port of Tacoma in WA.,10167,5333,210,569293
TomFitton,"November 06, 2023 01:21 AM",Terrorist supporters call for boycott of Jewish-owned businesses in Philly by @sierradmcclain … via @WSJopinion,4515,2626,1388,413358
TomFitton,"November 07, 2023 08:06 PM",Incredible. Biden WH afraid to confront the pro-terrorist left.,1950,989,209,46999
TomFitton,"November 07, 2023 08:00 PM","Karine Jean-Pierre on antisemitic protesters tearing down Israel hostage posters around the country:  ""Ive sorta kinda seen the reporting .  Im just not going to go into specifics on that particular thing""",10582,3413,505,242954
TomFitton,"November 09, 2023 01:30 AM","Six Tlaib Fundraisers Linked to Terrorism, Report Says",11672,7034,473,160635
TomFitton,"November 10, 2023 03:04 PM",Hamas Ally CAIR Has Been Operating With Impunity Inside America for 30 Years,2255,1301,121,44076
TomFitton,"November 10, 2023 04:21 PM","Leftist terrorists supporters run amok, harass Jewish students at @MIT.",1655,917,59,37044
