Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
AdamKinzinger,"October 07, 2023 10:00 PM",In what world did these terrorists think they would improve their station in life by doing this?  They instead destroyed their lives and any good will that had built up.,2,1337,153,N/A
AdamKinzinger,"October 07, 2023 09:20 PM","The Israeli Defense Force has Increased the number of Reservists that have been called to Active Service by roughly 80,000 with over 150,000 Reservists now having received Orders to Report for Duty.",8172,1538,2,N/A
AdamKinzinger,"October 07, 2023 01:36 PM",You want America to go to war in Israel?  Weird.,7249,1745,1,N/A
AdamKinzinger,"October 07, 2023 01:09 PM",I hope they activate you and send you to Israel.,3814,268,1276,N/A
AdamKinzinger,"October 07, 2023 12:30 PM",Israel has every right to crush and destroy the terrorists who attacked her.  Maybe now some folks will understand who is really resisting peace in the area.,291,46,36,499204
RepJeffries,"October 07, 2023 02:09 PM","My statement on the violent, unprovoked and despicable terrorist attack by Hamas against the State of Israel.",18939,4672,5211,N/A
MeidasTouch,"October 07, 2023 12:29 AM",Trump got even more bad news today in his attempt to delay his already ongoing fraud trial in New York.,2482,379,51,N/A
MeidasTouch,"October 07, 2023 10:07 PM","Trump gets crushed in court and is denied a stay of the trial, his desperate attempts to delay or dismiss all of his cases, new developments out of Fulton County and more! Watch Legal AF at 8p ET/5p PT!",803,188,23,N/A
MeidasTouch,"October 07, 2023 04:41 PM",A right-wing interviewer is now defending Trumps comments in which the disgraced ex-president echoed words nearly verbatim from Hitlers Mein Kampf.,1079,537,105,N/A
MeidasTouch,"October 07, 2023 08:20 PM","FLASHBACK: In 2017, Donald Trump shared classified intelligence from Israel with Russia. Israeli intelligence worried that the intel could end up in the hands of Iran.",7116,4094,258,N/A
MeidasTouch,"October 07, 2023 07:09 PM","Following the attacks by Hamas against Israel, Republicans immediately launched a coordinated campaign of lies in which they falsely blamed President Biden, Democrats, and even transgender Americans. Click through for the facts:",3421,1701,295,144094
MeidasTouch,"October 07, 2023 03:47 PM","Israel is under attack.  Its a fast-moving situation and there is a lot of bad information on this website, but we are cutting through the clutter to bring you the facts as we know them at this moment:",1055,294,84,N/A
MeidasTouch,"October 07, 2023 09:48 PM",Trump says his body is “much better” than President Biden’s in a bizarre speech as Israel is attacked. (clip),1835,548,524,N/A
tedlieu,"October 07, 2023 05:01 PM","I am appalled by Hamas’ massive and abhorrent terrorist attacks on Israel and Israeli civilians. I condemn these repugnant attacks in the strongest terms and mourn the loss of life. Reports show thousands of rockets being launched indiscriminately at civilian targets in Israel, …",272,63,74,N/A
JoyceWhiteVance,"October 07, 2023 02:21 AM","Tonight on Civil Discourse,  helps us understand what to expect in the new SCOTUS term that started this week & explains why her book, Lady Justice, is a roadmap for keeping the Republic. …",224,69,3,N/A
DemocracyDocket,"October 07, 2023 12:00 AM","“In a party that celebrates an indicted candidate for being indicted, getting called out for preventing Black voters from having legal districts is a badge of honor.”  Read more below.",248,100,6,N/A
donwinslow,"October 07, 2023 12:32 AM",The Republican party has corrupted the word PATRIOT like they have corrupted so many other things.  We should take back that word PATRIOT because Republicans have no idea what it means.,2954,620,150,N/A
natsechobbyist,"October 07, 2023 12:21 PM",Zelensky = Leader Bibi = Narcissistic Asshole,790,105,21,N/A
natsechobbyist,"October 07, 2023 10:27 AM",Zelensky does Netanyahu a solid Netanyahu never did for him. x.com/MFAUkraine/st…,5960,1533,97,N/A
natsechobbyist,"October 07, 2023 04:06 PM",This is like looking into a crystal ball for the US if we dont get ourselves together over here.,2650,366,126,N/A
natsechobbyist,"October 07, 2023 03:36 PM","The Israeli army warned Netanyahu for months that his push for government overhaul put Israel at great risk of a multi-front attack. He dismissed their warnings by accusing the military of ""joining the left-wing protesters"" against him. His ministers said army could go to hell. x.com/Beltrew/status…",424,13,13,N/A
natsechobbyist,"October 07, 2023 12:55 PM",Normally shes a simple trashy idiot. Today she is Putins useful idiot.,287,9,4,30297
itsJeffTiedrich,"October 07, 2023 03:51 PM","hey, remember when Jared Kushner brought peace to the Middle East? me neither",19977,3362,1085,N/A
itsJeffTiedrich,"October 07, 2023 10:13 PM","pro tip: if you spent all of Wednesday terrified that your phone was going to turn you into a 5G zombie, your opinions on the Middle East are probably equally shit. sit this one out, honcho",9241,1190,210,N/A
TristanSnell,"October 07, 2023 03:15 PM","If Trump now says Mar-a-Lago is worth $1-1.5 billion, then he committed tax fraud.  If Trump now says Mar-a-Lago is worth $18-27 million, then he committed bank fraud.",22393,5452,4644,N/A
fred_guttenberg,"October 07, 2023 07:05 PM","NOW IS THE TIME TO STAND WITH ISRAEL. If you are amongst the GOP candidates using this attack to push bullshit like this about Biden, which you know is a lie, then you are an ignorant, misinformed, and unserious person who has no business trying to lead America.",4041,860,291,N/A
fred_guttenberg,"October 07, 2023 01:56 PM","This is what happens when  projects weakness on the world stage, kowtows to the mullahs in Iran with a $6 Billion ransom, and leaders in the Republican Party signal American retreat as Leader of the Free World. Weakness arouses Evil.   …",503,126,13,N/A
fred_guttenberg,"October 07, 2023 06:43 PM",Thank you  for making sure that the truth is told.,4445,1143,633,N/A
fred_guttenberg,"October 07, 2023 06:32 PM",This is false. And grotesque politics amidst a horrible situation. Facts: 1.Not ONE PENNY of that money has been transferred. All still in Doha. 2.These funds will NEVER go to Iran. 3.The money can ONLY be used for future purchase of humanitarian supplies.  No friend of Israel x.com/laurenboebert/…,4659,1243,229,N/A
fred_guttenberg,"October 07, 2023 04:55 PM","(1,2) To the misinformed, uneducated, and unserious people seeking to blame  shut up.  This has nothing to do with the Iran money.  Planning for an attack like this began long ago and the money was not a factor in the planning or execution.  Instead of the usual political",1849,181,87,161590
fred_guttenberg,"October 07, 2023 04:00 PM","Lauren Boebert launches attack on ""irresponsible"" Joe Biden over Israel …",411,67,16,N/A
fred_guttenberg,"October 07, 2023 11:43 PM","As we watch this horrible situation unfold, Americans must face the truth elected Senators like  are ignorant, misinformed, & unserious & will lie for political purposes putting Israel at further risk.  If like me, you truly support Israel, STOP LISTENING TO THE LIARS!!!",4150,731,31,N/A
fred_guttenberg,"October 07, 2023 10:44 AM","As we watch this horrible situation in Israel unfold, Americans must face a stark truth: our tax dollars funded this.   Money is fungible, and many of the dollars we sent to Iran are being used to now kill innocent people.   This must stop.   Israel has every right to defend",2120,204,12,N/A
fred_guttenberg,"October 07, 2023 01:55 PM","It is despicable listening to the news now trying to help justify this attack on Israel.  If you cant understand the implications of this attack and if you attack me or others for supporting Israel, dont waste your breath.  I am ok being blocked by you, or I will block you.",254,33,39,23885
PalmerReport,"October 07, 2023 09:03 PM","I dont even like having to mention the names of these folks in a thread like this, but yall just will not stop giving these folks 24/7 free publicity by ""sounding the alarm"" about them. Can you PLEASE stop gullibly taking the bait. We have real things to worry about.",249,58,1,N/A
PalmerReport,"October 07, 2023 09:02 PM","We should simply not be talking about these folks. Theyre going to raise whatever donations theyre going to raise from anti-government idiots, theyre going to line their pockets, and theyre going to have no impact on the election either way, because theyre not trying to.",260,59,1,N/A
PalmerReport,"October 07, 2023 08:48 PM","Many of you seem hardwired not to be able to understand that the media exists solely for ratings (money), or that ""both parties are bad"" political entities exist solely for fundraising (money). But thats how these things work, whether you choose to understand them or not.",204,45,2,N/A
PalmerReport,"October 07, 2023 08:41 PM",RKF Jr himself is a mentally incompetent whack job. But the people who have pushed him into the race are doing it so they can RAISE MONEY of his faux-campaign and then pocket that money. They dont care who win the election. This isnt political. Its about money.,327,63,2,N/A
PalmerReport,"October 07, 2023 09:15 PM","These types pander to the dumbest of right wing enthusiasts, who then give them money by buying their books or through $10 and $20 donations, and it adds up to millions of dollars.  Its solely about money for them. Its a business opportunity.",350,85,4,10911
PalmerReport,"October 07, 2023 08:45 PM","So can we all stop giving RFK Jr free publicity with panicked tweets every five minutes, and move on to real things thatll actually impact the outcome of the election?  Or do you really like helping RFK Jr and his handlers line their pockets? Because this is only about money.",273,45,1,N/A
PalmerReport,"October 07, 2023 12:21 AM",I was leaning that way until he dropped the Engoron suit. That was never going to get as far as discovery or depositions. It was just a nuisance suit.,261,6,4,N/A
PalmerReport,"October 07, 2023 09:08 PM","Many of you still dont get that people like Steve Bannon, Roger Stone, Ann Coulter, etc, are in this solely to MAKE MONEY. They dont give a shit about their ""side."" Theyve never helped their side win an election. Its not about that for them. Its performance art for MONEY.",7939,1920,92,N/A
PalmerReport,"October 07, 2023 07:49 PM",Trump’s handlers have him giving a speech today in Waterloo. It’s almost like they’re trying to tell him it’s over.,6162,681,101,N/A
PalmerReport,"October 07, 2023 01:16 AM",The fall of Kevin McCarthy may be just getting started,309,89,9,11386
PalmerReport,"October 07, 2023 08:53 PM","So if you want to understand the RFK Jr thing, look at all the campaign donations hes getting from whack jobs, and figure out who around RFK Jr is shoving that money in their pockets. Theres your answer. These things are always SOLELY about MONEY.",223,49,3,N/A
PalmerReport,"October 07, 2023 08:42 PM","Every time you post yet another ""oh no, RFK Jr is going to tilt the election to the Republicans and were doomed"" post, youre just making him look relevant in the eyes of conspiracy whack jobs, who will in turn donate to him. By ""sounding the alarm"" youre helping fund him.",265,49,7,N/A
LPCO,"October 07, 2023 09:37 PM",The Hamas attack was as unprovoked as the Russian invasion.,615,113,28,N/A
LPCO,"October 07, 2023 06:34 PM",UnPrOvOkEd hAmAS AtTaCk,43,5,7,N/A
ProjectLincoln,"October 07, 2023 01:00 AM","We are seeing Germany unfold before our eyes: propagandists, party control, financiers, and shock troops - the MAGA movement is trying their best to tank our democracy.  and  give their assessment of the state of the GOP and politics at large",1142,521,97,N/A
ProjectLincoln,"October 07, 2023 12:30 AM","Even with all this evidence, power-hungry MAGA sycophants will still try and cozy up with this grifter and conman and peddle the same conspiracies he does. Exhibit A: Nancy Mace …",648,190,44,N/A
ProjectLincoln,"October 06, 2023 03:01 PM",". once warned “everything Trump touches dies"", but the Republican Party just never listens. People that have lost everything by cozying up to a broke wannabe authoritarian weirdo are countless.  But we tried to narrow them down in our #ETTD Hall of Defame.",483,138,50,N/A
ProjectLincoln,"October 07, 2023 07:00 PM","Shocking, but not surprising in the slightest.",8407,1534,847,N/A
ProjectLincoln,"October 07, 2023 01:30 AM","""Jeffries calls effort to kick Pelosi, Hoyer out of hideaway offices ‘petty, partisan and petulant’""  So right on brand for the MAGA GOP then?",1495,322,121,117694
ProjectLincoln,"October 07, 2023 06:00 PM","The MAGA suicide squad didn’t get their chaos party. The government is still running. That’s a win for every American. Democrats are looking like a normal, organized party. We’re going to keep contrasting that with what we’re seeing on the other side.",197,50,30,N/A
kylegriffin1,"October 07, 2023 01:30 PM","The Wisconsin Supreme Court, in a 4-3 vote, has agreed to hear a challenge to Republican-drawn legislative maps.  Liberal Justice Janet Protasiewicz declined to recuse herself from the matter, despite baseless threats from Republicans to impeach her.",12823,1977,124,N/A
kylegriffin1,"October 07, 2023 04:35 PM","According to video obtained by  just days before Matt Gaetz led the effort to oust Kevin McCarthy, Gaetz denounced Republicans impeachment inquiry as unserious at a private event.  ""I dont believe that we are endeavoring upon a legitimate impeachment of Joe Biden.""",9291,2405,285,N/A
gtconway3d,"October 07, 2023 06:05 PM",I guess she’s really Alexa Jones.  Who knew?,1187,158,56,N/A
gtconway3d,"October 07, 2023 05:26 PM",NEW: Amazon’s Alexa has been claiming the 2020 election was stolen. The answers foreshadow a new information battleground in 2024.   …,22430,5622,939,N/A
gtconway3d,"October 07, 2023 12:39 AM","“What we see here is a man lacking, completely lacking in morality, lacking in conscience, lacking in remorse, lacking in empathy, completely a man without a soul. And the type of thing that he is—what he preaches is hatred. And he preaches hatred because this is the way he can",1313,180,27,N/A
gtconway3d,"October 07, 2023 12:31 AM",George Conway Alarmed By ‘Profoundly Psychopathic’ Trump Comments: ‘He’s Getting Worse’ …,1860,210,108,N/A
gtconway3d,"October 07, 2023 12:22 AM","“The truth is, these are not very bright guys, and things got out of hand.”",1567,101,255,187871
ajamubaraka,"October 07, 2023 04:59 PM",And you got confused liberals talking about both sides.,548,206,13,N/A
ajamubaraka,"October 07, 2023 04:24 PM","Israel is now flattening entire high-rise residential buildings in central Gaza that have ZERO security value!  These are called ""power targets"" & bombing them is aimed purely at terrorizing, intimidating & collectively punishing the Gazan population.",1581,465,66,N/A
ajamubaraka,"October 07, 2023 05:17 PM","You see where these phony progressives condemning Palestinian resistance, talking about ""both sides"" while fully supporting U.S. global criminality. Smash the duopoly and all forces pretending to be oppositional while aligning with the enemies of humanity. Sanders is a fraud.",233,61,7,N/A
ajamubaraka,"October 07, 2023 01:51 PM","I absolutely condemn the horrifying attack on Israel by Hamas and Islamic Jihad. There is no justification for this violence, and innocent people on both sides will suffer hugely because of it. It must end now.",3024,1010,76,N/A
ajamubaraka,"October 07, 2023 05:12 PM","And Negros talking about ""both sides"" in Palestine while assuring massa they stand with him in support of the right-wing, racist Ukrainian puppet govt.",535,228,14,23635
briebriejoy,"October 07, 2023 02:01 PM",This is a choice. You could’ve easily made a statement more like this one.,7742,680,405,N/A
briebriejoy,"October 07, 2023 12:27 PM",The unfolding events in Israel and Palestine are deeply alarming.  We need an immediate ceasefire and urgent de-escalation.  And we need a route out of this tragic cycle of violence: ending the occupation is the only means of achieving a just and lasting peace.,811,163,61,N/A
